"pressure [MPa]","density [g/ml]","viscosity [Pa*s]","enthalpy [kJ/kg]"
89.55000,7.81636380e-01,9.96815802e-05,1.44786249e+03
89.56000,7.81646197e-01,9.96837066e-05,1.44786268e+03
89.57000,7.81656020e-01,9.96858345e-05,1.44786287e+03
89.58000,7.81665842e-01,9.96879623e-05,1.44786307e+03
89.59000,7.81675656e-01,9.96900884e-05,1.44786326e+03
89.60000,7.81685476e-01,9.96922160e-05,1.44786346e+03
89.61000,7.81695296e-01,9.96943435e-05,1.44786365e+03
89.62000,7.81705116e-01,9.96964708e-05,1.44786385e+03
89.63000,7.81714926e-01,9.96985965e-05,1.44786405e+03
89.64000,7.81724744e-01,9.97007237e-05,1.44786425e+03
89.65000,7.81734561e-01,9.97028508e-05,1.44786445e+03
89.66000,7.81744377e-01,9.97049777e-05,1.44786465e+03
89.67000,7.81754185e-01,9.97071030e-05,1.44786485e+03
89.68000,7.81763999e-01,9.97092297e-05,1.44786505e+03
89.69000,7.81773813e-01,9.97113564e-05,1.44786525e+03
89.70000,7.81783618e-01,9.97134813e-05,1.44786546e+03
89.71000,7.81793431e-01,9.97156077e-05,1.44786566e+03
89.72000,7.81803242e-01,9.97177341e-05,1.44786586e+03
89.73000,7.81813053e-01,9.97198603e-05,1.44786607e+03
89.74000,7.81822855e-01,9.97219848e-05,1.44786628e+03
89.75000,7.81832664e-01,9.97241108e-05,1.44786648e+03
89.76000,7.81842473e-01,9.97262367e-05,1.44786669e+03
89.77000,7.81852273e-01,9.97283609e-05,1.44786690e+03
89.78000,7.81862080e-01,9.97304866e-05,1.44786711e+03
89.79000,7.81871886e-01,9.97326122e-05,1.44786732e+03
89.80000,7.81881691e-01,9.97347377e-05,1.44786753e+03
89.81000,7.81891488e-01,9.97368615e-05,1.44786774e+03
89.82000,7.81901292e-01,9.97389867e-05,1.44786795e+03
89.83000,7.81911095e-01,9.97411119e-05,1.44786817e+03
89.84000,7.81920889e-01,9.97432354e-05,1.44786838e+03
89.85000,7.81930691e-01,9.97453603e-05,1.44786860e+03
89.86000,7.81940491e-01,9.97474852e-05,1.44786881e+03
89.87000,7.81950291e-01,9.97496100e-05,1.44786903e+03
89.88000,7.81960083e-01,9.97517330e-05,1.44786925e+03
89.89000,7.81969881e-01,9.97538575e-05,1.44786946e+03
89.90000,7.81979679e-01,9.97559820e-05,1.44786968e+03
89.91000,7.81989476e-01,9.97581063e-05,1.44786990e+03
89.92000,7.81999264e-01,9.97602289e-05,1.44787012e+03
89.93000,7.82009060e-01,9.97623531e-05,1.44787034e+03
89.94000,7.82018854e-01,9.97644771e-05,1.44787056e+03
89.95000,7.82028641e-01,9.97665994e-05,1.44787079e+03
89.96000,7.82038434e-01,9.97687232e-05,1.44787101e+03
89.97000,7.82048226e-01,9.97708469e-05,1.44787123e+03
89.98000,7.82058017e-01,9.97729705e-05,1.44787146e+03
89.99000,7.82067801e-01,9.97750924e-05,1.44787169e+03
90.00000,7.82077590e-01,9.97772158e-05,1.44787191e+03
90.01000,7.82087380e-01,9.97793391e-05,1.44787214e+03
90.02000,7.82097161e-01,9.97814606e-05,1.44787237e+03
90.03000,7.82106948e-01,9.97835837e-05,1.44787260e+03
90.04000,7.82116735e-01,9.97857067e-05,1.44787283e+03
90.05000,7.82126521e-01,9.97878296e-05,1.44787306e+03
90.06000,7.82136299e-01,9.97899507e-05,1.44787329e+03
90.07000,7.82146084e-01,9.97920734e-05,1.44787352e+03
90.08000,7.82155868e-01,9.97941959e-05,1.44787375e+03
90.09000,7.82165643e-01,9.97963168e-05,1.44787398e+03
90.10000,7.82175425e-01,9.97984391e-05,1.44787422e+03
90.11000,7.82185207e-01,9.98005614e-05,1.44787445e+03
90.12000,7.82194988e-01,9.98026835e-05,1.44787469e+03
90.13000,7.82204760e-01,9.98048039e-05,1.44787493e+03
90.14000,7.82214540e-01,9.98069258e-05,1.44787516e+03
90.15000,7.82224318e-01,9.98090477e-05,1.44787540e+03
90.16000,7.82234096e-01,9.98111694e-05,1.44787564e+03
90.17000,7.82243865e-01,9.98132894e-05,1.44787588e+03
90.18000,7.82253641e-01,9.98154109e-05,1.44787612e+03
90.19000,7.82263417e-01,9.98175323e-05,1.44787636e+03
90.20000,7.82273184e-01,9.98196520e-05,1.44787660e+03
90.21000,7.82282958e-01,9.98217732e-05,1.44787685e+03
90.22000,7.82292731e-01,9.98238943e-05,1.44787709e+03
90.23000,7.82302503e-01,9.98260153e-05,1.44787733e+03
90.24000,7.82312268e-01,9.98281346e-05,1.44787758e+03
90.25000,7.82322038e-01,9.98302553e-05,1.44787783e+03
90.26000,7.82331809e-01,9.98323760e-05,1.44787807e+03
90.27000,7.82341570e-01,9.98344950e-05,1.44787832e+03
90.28000,7.82351339e-01,9.98366155e-05,1.44787857e+03
90.29000,7.82361107e-01,9.98387358e-05,1.44787882e+03
90.30000,7.82370874e-01,9.98408561e-05,1.44787907e+03
90.31000,7.82380633e-01,9.98429746e-05,1.44787932e+03
90.32000,7.82390398e-01,9.98450947e-05,1.44787957e+03
90.33000,7.82400163e-01,9.98472146e-05,1.44787982e+03
90.34000,7.82409919e-01,9.98493329e-05,1.44788007e+03
90.35000,7.82419683e-01,9.98514526e-05,1.44788033e+03
90.36000,7.82429445e-01,9.98535722e-05,1.44788058e+03
90.37000,7.82439207e-01,9.98556918e-05,1.44788083e+03
90.38000,7.82448960e-01,9.98578096e-05,1.44788109e+03
90.39000,7.82458721e-01,9.98599289e-05,1.44788135e+03
90.40000,7.82468480e-01,9.98620482e-05,1.44788160e+03
90.41000,7.82478239e-01,9.98641673e-05,1.44788186e+03
90.42000,7.82487989e-01,9.98662847e-05,1.44788212e+03
90.43000,7.82497746e-01,9.98684036e-05,1.44788238e+03
90.44000,7.82507503e-01,9.98705224e-05,1.44788264e+03
90.45000,7.82517251e-01,9.98726395e-05,1.44788290e+03
90.46000,7.82527006e-01,9.98747581e-05,1.44788316e+03
90.47000,7.82536760e-01,9.98768766e-05,1.44788343e+03
90.48000,7.82546513e-01,9.98789950e-05,1.44788369e+03
90.49000,7.82556259e-01,9.98811117e-05,1.44788396e+03
90.50000,7.82566010e-01,9.98832298e-05,1.44788422e+03
90.51000,7.82575762e-01,9.98853479e-05,1.44788449e+03
90.52000,7.82585504e-01,9.98874643e-05,1.44788475e+03
90.53000,7.82595254e-01,9.98895822e-05,1.44788502e+03
90.54000,7.82605003e-01,9.98916999e-05,1.44788529e+03
90.55000,7.82614751e-01,9.98938176e-05,1.44788556e+03
90.56000,7.82624491e-01,9.98959336e-05,1.44788583e+03
90.57000,7.82634237e-01,9.98980510e-05,1.44788610e+03
90.58000,7.82643983e-01,9.99001684e-05,1.44788637e+03
90.59000,7.82653721e-01,9.99022840e-05,1.44788664e+03
90.60000,7.82663465e-01,9.99044012e-05,1.44788691e+03
90.61000,7.82673209e-01,9.99065182e-05,1.44788719e+03
90.62000,7.82682951e-01,9.99086352e-05,1.44788746e+03
90.63000,7.82692686e-01,9.99107504e-05,1.44788774e+03
90.64000,7.82702427e-01,9.99128671e-05,1.44788801e+03
90.65000,7.82712168e-01,9.99149838e-05,1.44788829e+03
90.66000,7.82721907e-01,9.99171003e-05,1.44788857e+03
90.67000,7.82731639e-01,9.99192151e-05,1.44788884e+03
90.68000,7.82741377e-01,9.99213314e-05,1.44788912e+03
90.69000,7.82751115e-01,9.99234477e-05,1.44788940e+03
90.70000,7.82760844e-01,9.99255622e-05,1.44788968e+03
90.71000,7.82770580e-01,9.99276782e-05,1.44788996e+03
90.72000,7.82780315e-01,9.99297941e-05,1.44789024e+03
90.73000,7.82790050e-01,9.99319099e-05,1.44789053e+03
90.74000,7.82799776e-01,9.99340240e-05,1.44789081e+03
90.75000,7.82809509e-01,9.99361396e-05,1.44789109e+03
90.76000,7.82819241e-01,9.99382551e-05,1.44789138e+03
90.77000,7.82828965e-01,9.99403689e-05,1.44789167e+03
90.78000,7.82838696e-01,9.99424842e-05,1.44789195e+03
90.79000,7.82848426e-01,9.99445994e-05,1.44789224e+03
90.80000,7.82858155e-01,9.99467145e-05,1.44789253e+03
90.81000,7.82867876e-01,9.99488278e-05,1.44789282e+03
90.82000,7.82877604e-01,9.99509427e-05,1.44789311e+03
90.83000,7.82887331e-01,9.99530575e-05,1.44789340e+03
90.84000,7.82897049e-01,9.99551706e-05,1.44789369e+03
90.85000,7.82906775e-01,9.99572851e-05,1.44789398e+03
90.86000,7.82916500e-01,9.99593996e-05,1.44789427e+03
90.87000,7.82926223e-01,9.99615140e-05,1.44789456e+03
90.88000,7.82935939e-01,9.99636266e-05,1.44789486e+03
90.89000,7.82945662e-01,9.99657408e-05,1.44789515e+03
90.90000,7.82955383e-01,9.99678548e-05,1.44789545e+03
90.91000,7.82965104e-01,9.99699688e-05,1.44789575e+03
90.92000,7.82974817e-01,9.99720810e-05,1.44789604e+03
90.93000,7.82984536e-01,9.99741948e-05,1.44789634e+03
90.94000,7.82994255e-01,9.99763084e-05,1.44789664e+03
90.95000,7.83003966e-01,9.99784204e-05,1.44789694e+03
90.96000,7.83013683e-01,9.99805338e-05,1.44789724e+03
90.97000,7.83023399e-01,9.99826472e-05,1.44789754e+03
90.98000,7.83033115e-01,9.99847604e-05,1.44789784e+03
90.99000,7.83042822e-01,9.99868719e-05,1.44789814e+03
91.00000,7.83052536e-01,9.99889849e-05,1.44789845e+03
91.01000,7.83062250e-01,9.99910979e-05,1.44789875e+03
91.02000,7.83071955e-01,9.99932091e-05,1.44789906e+03
91.03000,7.83081667e-01,9.99953218e-05,1.44789936e+03
91.04000,7.83091378e-01,9.99974344e-05,1.44789967e+03
91.05000,7.83101088e-01,9.99995470e-05,1.44789997e+03
91.06000,7.83110791e-01,1.00001658e-04,1.44790028e+03
91.07000,7.83120500e-01,1.00003770e-04,1.44790059e+03
91.08000,7.83130208e-01,1.00005882e-04,1.44790090e+03
91.09000,7.83139908e-01,1.00007993e-04,1.44790121e+03
91.10000,7.83149614e-01,1.00010105e-04,1.44790152e+03
91.11000,7.83159320e-01,1.00012217e-04,1.44790183e+03
91.12000,7.83169026e-01,1.00014329e-04,1.44790214e+03
91.13000,7.83178723e-01,1.00016439e-04,1.44790246e+03
91.14000,7.83188426e-01,1.00018550e-04,1.44790277e+03
91.15000,7.83198129e-01,1.00020662e-04,1.44790309e+03
91.16000,7.83207831e-01,1.00022773e-04,1.44790340e+03
91.17000,7.83217525e-01,1.00024883e-04,1.44790372e+03
91.18000,7.83227226e-01,1.00026994e-04,1.44790403e+03
91.19000,7.83236926e-01,1.00029105e-04,1.44790435e+03
91.20000,7.83246618e-01,1.00031214e-04,1.44790467e+03
91.21000,7.83256316e-01,1.00033325e-04,1.44790499e+03
91.22000,7.83266014e-01,1.00035436e-04,1.44790531e+03
91.23000,7.83275711e-01,1.00037547e-04,1.44790563e+03
91.24000,7.83285400e-01,1.00039656e-04,1.44790595e+03
91.25000,7.83295095e-01,1.00041766e-04,1.44790627e+03
91.26000,7.83304790e-01,1.00043877e-04,1.44790660e+03
91.27000,7.83314476e-01,1.00045985e-04,1.44790692e+03
91.28000,7.83324169e-01,1.00048095e-04,1.44790724e+03
91.29000,7.83333862e-01,1.00050205e-04,1.44790757e+03
91.30000,7.83343554e-01,1.00052315e-04,1.44790790e+03
91.31000,7.83353237e-01,1.00054424e-04,1.44790822e+03
91.32000,7.83362927e-01,1.00056533e-04,1.44790855e+03
91.33000,7.83372617e-01,1.00058643e-04,1.44790888e+03
91.34000,7.83382298e-01,1.00060751e-04,1.44790921e+03
91.35000,7.83391986e-01,1.00062861e-04,1.44790954e+03
91.36000,7.83401673e-01,1.00064970e-04,1.44790987e+03
91.37000,7.83411360e-01,1.00067079e-04,1.44791020e+03
91.38000,7.83421038e-01,1.00069187e-04,1.44791053e+03
91.39000,7.83430723e-01,1.00071296e-04,1.44791086e+03
91.40000,7.83440408e-01,1.00073405e-04,1.44791120e+03
91.41000,7.83450091e-01,1.00075514e-04,1.44791153e+03
91.42000,7.83459766e-01,1.00077621e-04,1.44791187e+03
91.43000,7.83469449e-01,1.00079729e-04,1.44791220e+03
91.44000,7.83479130e-01,1.00081838e-04,1.44791254e+03
91.45000,7.83488803e-01,1.00083945e-04,1.44791288e+03
91.46000,7.83498483e-01,1.00086053e-04,1.44791321e+03
91.47000,7.83508162e-01,1.00088161e-04,1.44791355e+03
91.48000,7.83517840e-01,1.00090269e-04,1.44791389e+03
91.49000,7.83527510e-01,1.00092376e-04,1.44791423e+03
91.50000,7.83537187e-01,1.00094484e-04,1.44791457e+03
91.51000,7.83546863e-01,1.00096592e-04,1.44791491e+03
91.52000,7.83556531e-01,1.00098698e-04,1.44791526e+03
91.53000,7.83566206e-01,1.00100805e-04,1.44791560e+03
91.54000,7.83575880e-01,1.00102913e-04,1.44791594e+03
91.55000,7.83585553e-01,1.00105020e-04,1.44791629e+03
91.56000,7.83595218e-01,1.00107126e-04,1.44791663e+03
91.57000,7.83604889e-01,1.00109233e-04,1.44791698e+03
91.58000,7.83614560e-01,1.00111340e-04,1.44791733e+03
91.59000,7.83624223e-01,1.00113446e-04,1.44791768e+03
91.60000,7.83633892e-01,1.00115553e-04,1.44791802e+03
91.61000,7.83643561e-01,1.00117659e-04,1.44791837e+03
91.62000,7.83653229e-01,1.00119766e-04,1.44791872e+03
91.63000,7.83662889e-01,1.00121871e-04,1.44791907e+03
91.64000,7.83672555e-01,1.00123978e-04,1.44791943e+03
91.65000,7.83682221e-01,1.00126084e-04,1.44791978e+03
91.66000,7.83691886e-01,1.00128190e-04,1.44792013e+03
91.67000,7.83701543e-01,1.00130295e-04,1.44792048e+03
91.68000,7.83711206e-01,1.00132401e-04,1.44792084e+03
91.69000,7.83720869e-01,1.00134507e-04,1.44792119e+03
91.70000,7.83730524e-01,1.00136611e-04,1.44792155e+03
91.71000,7.83740185e-01,1.00138717e-04,1.44792191e+03
91.72000,7.83749845e-01,1.00140823e-04,1.44792227e+03
91.73000,7.83759505e-01,1.00142928e-04,1.44792262e+03
91.74000,7.83769157e-01,1.00145032e-04,1.44792298e+03
91.75000,7.83778815e-01,1.00147138e-04,1.44792334e+03
91.76000,7.83788473e-01,1.00149243e-04,1.44792370e+03
91.77000,7.83798122e-01,1.00151347e-04,1.44792406e+03
91.78000,7.83807778e-01,1.00153452e-04,1.44792443e+03
91.79000,7.83817434e-01,1.00155557e-04,1.44792479e+03
91.80000,7.83827088e-01,1.00157662e-04,1.44792515e+03
91.81000,7.83836735e-01,1.00159765e-04,1.44792552e+03
91.82000,7.83846388e-01,1.00161870e-04,1.44792588e+03
91.83000,7.83856040e-01,1.00163974e-04,1.44792625e+03
91.84000,7.83865685e-01,1.00166077e-04,1.44792661e+03
91.85000,7.83875336e-01,1.00168181e-04,1.44792698e+03
91.86000,7.83884986e-01,1.00170286e-04,1.44792735e+03
91.87000,7.83894635e-01,1.00172390e-04,1.44792772e+03
91.88000,7.83904276e-01,1.00174492e-04,1.44792809e+03
91.89000,7.83913924e-01,1.00176596e-04,1.44792846e+03
91.90000,7.83923572e-01,1.00178700e-04,1.44792883e+03
91.91000,7.83933218e-01,1.00180804e-04,1.44792920e+03
91.92000,7.83942857e-01,1.00182906e-04,1.44792957e+03
91.93000,7.83952502e-01,1.00185010e-04,1.44792995e+03
91.94000,7.83962146e-01,1.00187113e-04,1.44793032e+03
91.95000,7.83971782e-01,1.00189215e-04,1.44793069e+03
91.96000,7.83981425e-01,1.00191318e-04,1.44793107e+03
91.97000,7.83991067e-01,1.00193421e-04,1.44793145e+03
91.98000,7.84000708e-01,1.00195524e-04,1.44793182e+03
91.99000,7.84010342e-01,1.00197626e-04,1.44793220e+03
92.00000,7.84019981e-01,1.00199729e-04,1.44793258e+03
92.01000,7.84029621e-01,1.00201832e-04,1.44793296e+03
92.02000,7.84039252e-01,1.00203933e-04,1.44793334e+03
92.03000,7.84048889e-01,1.00206035e-04,1.44793372e+03
92.04000,7.84058526e-01,1.00208138e-04,1.44793410e+03
92.05000,7.84068162e-01,1.00210240e-04,1.44793448e+03
92.06000,7.84077791e-01,1.00212341e-04,1.44793487e+03
92.07000,7.84087425e-01,1.00214443e-04,1.44793525e+03
92.08000,7.84097059e-01,1.00216545e-04,1.44793563e+03
92.09000,7.84106685e-01,1.00218645e-04,1.44793602e+03
92.10000,7.84116318e-01,1.00220747e-04,1.44793640e+03
92.11000,7.84125949e-01,1.00222849e-04,1.44793679e+03
92.12000,7.84135581e-01,1.00224951e-04,1.44793718e+03
92.13000,7.84145204e-01,1.00227051e-04,1.44793757e+03
92.14000,7.84154833e-01,1.00229152e-04,1.44793796e+03
92.15000,7.84164462e-01,1.00231253e-04,1.44793835e+03
92.16000,7.84174090e-01,1.00233355e-04,1.44793874e+03
92.17000,7.84183710e-01,1.00235454e-04,1.44793913e+03
92.18000,7.84193337e-01,1.00237555e-04,1.44793952e+03
92.19000,7.84202963e-01,1.00239656e-04,1.44793991e+03
92.20000,7.84212581e-01,1.00241756e-04,1.44794030e+03
92.21000,7.84222205e-01,1.00243856e-04,1.44794070e+03
92.22000,7.84231829e-01,1.00245957e-04,1.44794109e+03
92.23000,7.84241452e-01,1.00248058e-04,1.44794149e+03
92.24000,7.84251067e-01,1.00250157e-04,1.44794189e+03
92.25000,7.84260688e-01,1.00252257e-04,1.44794228e+03
92.26000,7.84270309e-01,1.00254357e-04,1.44794268e+03
92.27000,7.84279922e-01,1.00256456e-04,1.44794308e+03
92.28000,7.84289541e-01,1.00258556e-04,1.44794348e+03
92.29000,7.84299160e-01,1.00260656e-04,1.44794388e+03
92.30000,7.84308778e-01,1.00262756e-04,1.44794428e+03
92.31000,7.84318387e-01,1.00264854e-04,1.44794468e+03
92.32000,7.84328004e-01,1.00266954e-04,1.44794508e+03
92.33000,7.84337619e-01,1.00269053e-04,1.44794549e+03
92.34000,7.84347227e-01,1.00271151e-04,1.44794589e+03
92.35000,7.84356841e-01,1.00273250e-04,1.44794629e+03
92.36000,7.84366455e-01,1.00275350e-04,1.44794670e+03
92.37000,7.84376068e-01,1.00277449e-04,1.44794710e+03
92.38000,7.84385672e-01,1.00279546e-04,1.44794751e+03
92.39000,7.84395284e-01,1.00281645e-04,1.44794792e+03
92.40000,7.84404894e-01,1.00283744e-04,1.44794833e+03
92.41000,7.84414504e-01,1.00285843e-04,1.44794874e+03
92.42000,7.84424106e-01,1.00287940e-04,1.44794915e+03
92.43000,7.84433714e-01,1.00290039e-04,1.44794956e+03
92.44000,7.84443322e-01,1.00292137e-04,1.44794997e+03
92.45000,7.84452921e-01,1.00294234e-04,1.44795038e+03
92.46000,7.84462528e-01,1.00296332e-04,1.44795079e+03
92.47000,7.84472133e-01,1.00298430e-04,1.44795120e+03
92.48000,7.84481738e-01,1.00300528e-04,1.44795162e+03
92.49000,7.84491335e-01,1.00302625e-04,1.44795203e+03
92.50000,7.84500938e-01,1.00304723e-04,1.44795245e+03
92.51000,7.84510540e-01,1.00306820e-04,1.44795287e+03
92.52000,7.84520135e-01,1.00308916e-04,1.44795328e+03
92.53000,7.84529736e-01,1.00311014e-04,1.44795370e+03
92.54000,7.84539336e-01,1.00313112e-04,1.44795412e+03
92.55000,7.84548936e-01,1.00315209e-04,1.44795454e+03
92.56000,7.84558528e-01,1.00317305e-04,1.44795496e+03
92.57000,7.84568126e-01,1.00319402e-04,1.44795538e+03
92.58000,7.84577723e-01,1.00321499e-04,1.44795580e+03
92.59000,7.84587313e-01,1.00323594e-04,1.44795622e+03
92.60000,7.84596909e-01,1.00325691e-04,1.44795664e+03
92.61000,7.84606504e-01,1.00327788e-04,1.44795707e+03
92.62000,7.84616099e-01,1.00329885e-04,1.44795749e+03
92.63000,7.84625685e-01,1.00331980e-04,1.44795792e+03
92.64000,7.84635278e-01,1.00334076e-04,1.44795834e+03
92.65000,7.84644871e-01,1.00336172e-04,1.44795877e+03
92.66000,7.84654462e-01,1.00338269e-04,1.44795920e+03
92.67000,7.84664046e-01,1.00340363e-04,1.44795963e+03
92.68000,7.84673636e-01,1.00342459e-04,1.44796005e+03
92.69000,7.84683225e-01,1.00344555e-04,1.44796048e+03
92.70000,7.84692807e-01,1.00346650e-04,1.44796091e+03
92.71000,7.84702395e-01,1.00348746e-04,1.44796135e+03
92.72000,7.84711982e-01,1.00350841e-04,1.44796178e+03
92.73000,7.84721569e-01,1.00352937e-04,1.44796221e+03
92.74000,7.84731147e-01,1.00355031e-04,1.44796264e+03
92.75000,7.84740732e-01,1.00357126e-04,1.44796308e+03
92.76000,7.84750317e-01,1.00359221e-04,1.44796351e+03
92.77000,7.84759893e-01,1.00361315e-04,1.44796395e+03
92.78000,7.84769476e-01,1.00363410e-04,1.44796438e+03
92.79000,7.84779058e-01,1.00365505e-04,1.44796482e+03
92.80000,7.84788640e-01,1.00367600e-04,1.44796526e+03
92.81000,7.84798213e-01,1.00369693e-04,1.44796570e+03
92.82000,7.84807793e-01,1.00371788e-04,1.44796613e+03
92.83000,7.84817373e-01,1.00373883e-04,1.44796657e+03
92.84000,7.84826944e-01,1.00375975e-04,1.44796702e+03
92.85000,7.84836522e-01,1.00378070e-04,1.44796746e+03
92.86000,7.84846099e-01,1.00380164e-04,1.44796790e+03
92.87000,7.84855676e-01,1.00382258e-04,1.44796834e+03
92.88000,7.84865244e-01,1.00384351e-04,1.44796878e+03
92.89000,7.84874819e-01,1.00386445e-04,1.44796923e+03
92.90000,7.84884393e-01,1.00388539e-04,1.44796967e+03
92.91000,7.84893967e-01,1.00390633e-04,1.44797012e+03
92.92000,7.84903532e-01,1.00392725e-04,1.44797057e+03
92.93000,7.84913105e-01,1.00394818e-04,1.44797101e+03
92.94000,7.84922676e-01,1.00396912e-04,1.44797146e+03
92.95000,7.84932239e-01,1.00399004e-04,1.44797191e+03
92.96000,7.84941809e-01,1.00401097e-04,1.44797236e+03
92.97000,7.84951378e-01,1.00403190e-04,1.44797281e+03
92.98000,7.84960947e-01,1.00405283e-04,1.44797326e+03
92.99000,7.84970507e-01,1.00407375e-04,1.44797371e+03
93.00000,7.84980075e-01,1.00409468e-04,1.44797416e+03
93.01000,7.84989641e-01,1.00411561e-04,1.44797462e+03
93.02000,7.84999199e-01,1.00413652e-04,1.44797507e+03
93.03000,7.85008764e-01,1.00415744e-04,1.44797552e+03
93.04000,7.85018328e-01,1.00417837e-04,1.44797598e+03
93.05000,7.85027892e-01,1.00419929e-04,1.44797644e+03
93.06000,7.85037447e-01,1.00422020e-04,1.44797689e+03
93.07000,7.85047009e-01,1.00424112e-04,1.44797735e+03
93.08000,7.85056570e-01,1.00426205e-04,1.44797781e+03
93.09000,7.85066124e-01,1.00428295e-04,1.44797827e+03
93.10000,7.85075684e-01,1.00430387e-04,1.44797873e+03
93.11000,7.85085243e-01,1.00432479e-04,1.44797919e+03
93.12000,7.85094801e-01,1.00434571e-04,1.44797965e+03
93.13000,7.85104352e-01,1.00436661e-04,1.44798011e+03
93.14000,7.85113909e-01,1.00438752e-04,1.44798057e+03
93.15000,7.85123465e-01,1.00440844e-04,1.44798104e+03
93.16000,7.85133020e-01,1.00442935e-04,1.44798150e+03
93.17000,7.85142568e-01,1.00445025e-04,1.44798196e+03
93.18000,7.85152122e-01,1.00447116e-04,1.44798243e+03
93.19000,7.85161675e-01,1.00449207e-04,1.44798290e+03
93.20000,7.85171221e-01,1.00451296e-04,1.44798336e+03
93.21000,7.85180773e-01,1.00453387e-04,1.44798383e+03
93.22000,7.85190324e-01,1.00455478e-04,1.44798430e+03
93.23000,7.85199875e-01,1.00457569e-04,1.44798477e+03
93.24000,7.85209417e-01,1.00459658e-04,1.44798524e+03
93.25000,7.85218966e-01,1.00461748e-04,1.44798571e+03
93.26000,7.85228515e-01,1.00463838e-04,1.44798618e+03
93.27000,7.85238055e-01,1.00465927e-04,1.44798665e+03
93.28000,7.85247602e-01,1.00468017e-04,1.44798712e+03
93.29000,7.85257148e-01,1.00470107e-04,1.44798760e+03
93.30000,7.85266694e-01,1.00472197e-04,1.44798807e+03
93.31000,7.85276231e-01,1.00474286e-04,1.44798855e+03
93.32000,7.85285775e-01,1.00476375e-04,1.44798902e+03
93.33000,7.85295318e-01,1.00478465e-04,1.44798950e+03
93.34000,7.85304854e-01,1.00480553e-04,1.44798997e+03
93.35000,7.85314396e-01,1.00482643e-04,1.44799045e+03
93.36000,7.85323937e-01,1.00484732e-04,1.44799093e+03
93.37000,7.85333477e-01,1.00486821e-04,1.44799141e+03
93.38000,7.85343010e-01,1.00488909e-04,1.44799189e+03
93.39000,7.85352549e-01,1.00490998e-04,1.44799237e+03
93.40000,7.85362087e-01,1.00493087e-04,1.44799285e+03
93.41000,7.85371625e-01,1.00495176e-04,1.44799333e+03
93.42000,7.85381155e-01,1.00497263e-04,1.44799382e+03
93.43000,7.85390691e-01,1.00499352e-04,1.44799430e+03
93.44000,7.85400226e-01,1.00501441e-04,1.44799478e+03
93.45000,7.85409754e-01,1.00503527e-04,1.44799527e+03
93.46000,7.85419288e-01,1.00505616e-04,1.44799576e+03
93.47000,7.85428821e-01,1.00507704e-04,1.44799624e+03
93.48000,7.85438354e-01,1.00509792e-04,1.44799673e+03
93.49000,7.85447878e-01,1.00511879e-04,1.44799722e+03
93.50000,7.85457410e-01,1.00513967e-04,1.44799771e+03
93.51000,7.85466940e-01,1.00516055e-04,1.44799820e+03
93.52000,7.85476463e-01,1.00518141e-04,1.44799868e+03
93.53000,7.85485992e-01,1.00520229e-04,1.44799918e+03
93.54000,7.85495520e-01,1.00522317e-04,1.44799967e+03
93.55000,7.85505048e-01,1.00524404e-04,1.44800016e+03
93.56000,7.85514567e-01,1.00526490e-04,1.44800065e+03
93.57000,7.85524094e-01,1.00528577e-04,1.44800115e+03
93.58000,7.85533619e-01,1.00530665e-04,1.44800164e+03
93.59000,7.85543137e-01,1.00532750e-04,1.44800214e+03
93.60000,7.85552661e-01,1.00534837e-04,1.44800263e+03
93.61000,7.85562184e-01,1.00536924e-04,1.44800313e+03
93.62000,7.85571707e-01,1.00539011e-04,1.44800363e+03
93.63000,7.85581221e-01,1.00541096e-04,1.44800412e+03
93.64000,7.85590743e-01,1.00543183e-04,1.44800462e+03
93.65000,7.85600263e-01,1.00545269e-04,1.44800512e+03
93.66000,7.85609783e-01,1.00547356e-04,1.44800562e+03
93.67000,7.85619295e-01,1.00549441e-04,1.44800612e+03
93.68000,7.85628813e-01,1.00551527e-04,1.44800662e+03
93.69000,7.85638331e-01,1.00553613e-04,1.44800713e+03
93.70000,7.85647840e-01,1.00555698e-04,1.44800763e+03
93.71000,7.85657357e-01,1.00557784e-04,1.44800813e+03
93.72000,7.85666872e-01,1.00559870e-04,1.44800864e+03
93.73000,7.85676387e-01,1.00561955e-04,1.44800914e+03
93.74000,7.85685894e-01,1.00564040e-04,1.44800965e+03
93.75000,7.85695407e-01,1.00566125e-04,1.44801016e+03
93.76000,7.85704920e-01,1.00568211e-04,1.44801066e+03
93.77000,7.85714425e-01,1.00570294e-04,1.44801117e+03
93.78000,7.85723936e-01,1.00572380e-04,1.44801168e+03
93.79000,7.85733447e-01,1.00574465e-04,1.44801219e+03
93.80000,7.85742956e-01,1.00576550e-04,1.44801270e+03
93.81000,7.85752458e-01,1.00578634e-04,1.44801321e+03
93.82000,7.85761967e-01,1.00580718e-04,1.44801372e+03
93.83000,7.85771474e-01,1.00582803e-04,1.44801424e+03
93.84000,7.85780974e-01,1.00584886e-04,1.44801475e+03
93.85000,7.85790481e-01,1.00586971e-04,1.44801526e+03
93.86000,7.85799986e-01,1.00589056e-04,1.44801578e+03
93.87000,7.85809491e-01,1.00591140e-04,1.44801629e+03
93.88000,7.85818988e-01,1.00593223e-04,1.44801681e+03
93.89000,7.85828491e-01,1.00595307e-04,1.44801733e+03
93.90000,7.85837994e-01,1.00597391e-04,1.44801784e+03
