"pressure [MPa]","density [g/ml]","viscosity [Pa*s]","enthalpy [kJ/kg]"
73.44000,9.71148127e-01,2.36962886e-04,5.84562734e+02
73.45000,9.71152272e-01,2.36965301e-04,5.84569930e+02
73.46000,9.71156420e-01,2.36967718e-04,5.84577131e+02
73.47000,9.71160568e-01,2.36970135e-04,5.84584333e+02
73.48000,9.71164716e-01,2.36972552e-04,5.84591535e+02
73.49000,9.71168861e-01,2.36974968e-04,5.84598731e+02
73.50000,9.71173008e-01,2.36977385e-04,5.84605932e+02
73.51000,9.71177156e-01,2.36979802e-04,5.84613134e+02
73.52000,9.71181300e-01,2.36982217e-04,5.84620330e+02
73.53000,9.71185448e-01,2.36984634e-04,5.84627532e+02
73.54000,9.71189595e-01,2.36987051e-04,5.84634734e+02
73.55000,9.71193742e-01,2.36989468e-04,5.84641935e+02
73.56000,9.71197886e-01,2.36991883e-04,5.84649132e+02
73.57000,9.71202033e-01,2.36994300e-04,5.84656334e+02
73.58000,9.71206180e-01,2.36996717e-04,5.84663536e+02
73.59000,9.71210323e-01,2.36999132e-04,5.84670732e+02
73.60000,9.71214470e-01,2.37001549e-04,5.84677934e+02
73.61000,9.71218616e-01,2.37003966e-04,5.84685136e+02
73.62000,9.71222763e-01,2.37006383e-04,5.84692338e+02
73.63000,9.71226906e-01,2.37008798e-04,5.84699534e+02
73.64000,9.71231052e-01,2.37011214e-04,5.84706736e+02
73.65000,9.71235198e-01,2.37013631e-04,5.84713938e+02
73.66000,9.71239344e-01,2.37016048e-04,5.84721141e+02
73.67000,9.71243487e-01,2.37018463e-04,5.84728337e+02
73.68000,9.71247633e-01,2.37020880e-04,5.84735539e+02
73.69000,9.71251779e-01,2.37023296e-04,5.84742741e+02
73.70000,9.71255921e-01,2.37025711e-04,5.84749938e+02
73.71000,9.71260066e-01,2.37028128e-04,5.84757140e+02
73.72000,9.71264212e-01,2.37030545e-04,5.84764343e+02
73.73000,9.71268357e-01,2.37032961e-04,5.84771545e+02
73.74000,9.71272499e-01,2.37035376e-04,5.84778742e+02
73.75000,9.71276644e-01,2.37037793e-04,5.84785944e+02
73.76000,9.71280789e-01,2.37040209e-04,5.84793147e+02
73.77000,9.71284931e-01,2.37042624e-04,5.84800344e+02
73.78000,9.71289076e-01,2.37045041e-04,5.84807546e+02
73.79000,9.71293220e-01,2.37047457e-04,5.84814748e+02
73.80000,9.71297365e-01,2.37049874e-04,5.84821951e+02
73.81000,9.71301506e-01,2.37052288e-04,5.84829148e+02
73.82000,9.71305650e-01,2.37054705e-04,5.84836351e+02
73.83000,9.71309795e-01,2.37057121e-04,5.84843553e+02
73.84000,9.71313936e-01,2.37059536e-04,5.84850750e+02
73.85000,9.71318080e-01,2.37061952e-04,5.84857953e+02
73.86000,9.71322223e-01,2.37064369e-04,5.84865156e+02
73.87000,9.71326367e-01,2.37066785e-04,5.84872358e+02
73.88000,9.71330508e-01,2.37069200e-04,5.84879555e+02
73.89000,9.71334651e-01,2.37071616e-04,5.84886758e+02
73.90000,9.71338795e-01,2.37074033e-04,5.84893961e+02
73.91000,9.71342938e-01,2.37076449e-04,5.84901164e+02
73.92000,9.71347078e-01,2.37078863e-04,5.84908361e+02
73.93000,9.71351222e-01,2.37081280e-04,5.84915564e+02
73.94000,9.71355365e-01,2.37083696e-04,5.84922767e+02
73.95000,9.71359505e-01,2.37086110e-04,5.84929964e+02
73.96000,9.71363647e-01,2.37088527e-04,5.84937167e+02
73.97000,9.71367790e-01,2.37090943e-04,5.84944370e+02
73.98000,9.71371933e-01,2.37093359e-04,5.84951573e+02
73.99000,9.71376072e-01,2.37095773e-04,5.84958771e+02
74.00000,9.71380215e-01,2.37098190e-04,5.84965974e+02
74.01000,9.71384357e-01,2.37100606e-04,5.84973177e+02
74.02000,9.71388496e-01,2.37103020e-04,5.84980375e+02
74.03000,9.71392638e-01,2.37105436e-04,5.84987578e+02
74.04000,9.71396780e-01,2.37107852e-04,5.84994781e+02
74.05000,9.71400922e-01,2.37110268e-04,5.85001984e+02
74.06000,9.71405061e-01,2.37112683e-04,5.85009182e+02
74.07000,9.71409203e-01,2.37115099e-04,5.85016385e+02
74.08000,9.71413344e-01,2.37117515e-04,5.85023589e+02
74.09000,9.71417483e-01,2.37119929e-04,5.85030786e+02
74.10000,9.71421624e-01,2.37122345e-04,5.85037990e+02
74.11000,9.71425765e-01,2.37124761e-04,5.85045193e+02
74.12000,9.71429907e-01,2.37127177e-04,5.85052397e+02
74.13000,9.71434045e-01,2.37129591e-04,5.85059595e+02
74.14000,9.71438186e-01,2.37132007e-04,5.85066798e+02
74.15000,9.71442326e-01,2.37134423e-04,5.85074002e+02
74.16000,9.71446467e-01,2.37136839e-04,5.85081205e+02
74.17000,9.71450605e-01,2.37139253e-04,5.85088403e+02
74.18000,9.71454745e-01,2.37141669e-04,5.85095607e+02
74.19000,9.71458886e-01,2.37144085e-04,5.85102810e+02
74.20000,9.71463023e-01,2.37146499e-04,5.85110008e+02
74.21000,9.71467163e-01,2.37148914e-04,5.85117212e+02
74.22000,9.71471304e-01,2.37151330e-04,5.85124416e+02
74.23000,9.71475444e-01,2.37153746e-04,5.85131620e+02
74.24000,9.71479580e-01,2.37156160e-04,5.85138818e+02
74.25000,9.71483720e-01,2.37158576e-04,5.85146022e+02
74.26000,9.71487860e-01,2.37160991e-04,5.85153225e+02
74.27000,9.71491997e-01,2.37163405e-04,5.85160424e+02
74.28000,9.71496136e-01,2.37165821e-04,5.85167628e+02
74.29000,9.71500276e-01,2.37168237e-04,5.85174832e+02
74.30000,9.71504415e-01,2.37170652e-04,5.85182035e+02
74.31000,9.71508551e-01,2.37173066e-04,5.85189234e+02
74.32000,9.71512690e-01,2.37175482e-04,5.85196438e+02
74.33000,9.71516829e-01,2.37177897e-04,5.85203642e+02
74.34000,9.71520965e-01,2.37180311e-04,5.85210840e+02
74.35000,9.71525104e-01,2.37182727e-04,5.85218045e+02
74.36000,9.71529242e-01,2.37185142e-04,5.85225249e+02
74.37000,9.71533381e-01,2.37187558e-04,5.85232453e+02
74.38000,9.71537516e-01,2.37189971e-04,5.85239651e+02
74.39000,9.71541655e-01,2.37192387e-04,5.85246856e+02
74.40000,9.71545793e-01,2.37194802e-04,5.85254060e+02
74.41000,9.71549931e-01,2.37197218e-04,5.85261264e+02
74.42000,9.71554066e-01,2.37199632e-04,5.85268463e+02
74.43000,9.71558204e-01,2.37202047e-04,5.85275667e+02
74.44000,9.71562342e-01,2.37204462e-04,5.85282871e+02
74.45000,9.71566477e-01,2.37206876e-04,5.85290070e+02
74.46000,9.71570614e-01,2.37209291e-04,5.85297275e+02
74.47000,9.71574752e-01,2.37211707e-04,5.85304479e+02
74.48000,9.71578890e-01,2.37214122e-04,5.85311684e+02
74.49000,9.71583024e-01,2.37216536e-04,5.85318883e+02
74.50000,9.71587161e-01,2.37218951e-04,5.85326087e+02
74.51000,9.71591298e-01,2.37221366e-04,5.85333292e+02
74.52000,9.71595432e-01,2.37223780e-04,5.85340491e+02
74.53000,9.71599569e-01,2.37226195e-04,5.85347695e+02
74.54000,9.71603706e-01,2.37228610e-04,5.85354900e+02
74.55000,9.71607843e-01,2.37231025e-04,5.85362104e+02
74.56000,9.71611976e-01,2.37233439e-04,5.85369304e+02
74.57000,9.71616113e-01,2.37235854e-04,5.85376508e+02
74.58000,9.71620249e-01,2.37238269e-04,5.85383713e+02
74.59000,9.71624382e-01,2.37240682e-04,5.85390912e+02
74.60000,9.71628519e-01,2.37243098e-04,5.85398117e+02
74.61000,9.71632655e-01,2.37245513e-04,5.85405322e+02
74.62000,9.71636791e-01,2.37247928e-04,5.85412527e+02
74.63000,9.71640923e-01,2.37250341e-04,5.85419726e+02
74.64000,9.71645059e-01,2.37252756e-04,5.85426931e+02
74.65000,9.71649195e-01,2.37255171e-04,5.85434136e+02
74.66000,9.71653331e-01,2.37257586e-04,5.85441341e+02
74.67000,9.71657463e-01,2.37259999e-04,5.85448540e+02
74.68000,9.71661598e-01,2.37262414e-04,5.85455745e+02
74.69000,9.71665734e-01,2.37264829e-04,5.85462950e+02
74.70000,9.71669866e-01,2.37267243e-04,5.85470150e+02
74.71000,9.71674001e-01,2.37269657e-04,5.85477355e+02
74.72000,9.71678136e-01,2.37272072e-04,5.85484560e+02
74.73000,9.71682271e-01,2.37274487e-04,5.85491765e+02
74.74000,9.71686402e-01,2.37276900e-04,5.85498965e+02
74.75000,9.71690537e-01,2.37279315e-04,5.85506170e+02
74.76000,9.71694672e-01,2.37281730e-04,5.85513375e+02
74.77000,9.71698803e-01,2.37284143e-04,5.85520575e+02
74.78000,9.71702937e-01,2.37286558e-04,5.85527780e+02
74.79000,9.71707071e-01,2.37288973e-04,5.85534986e+02
74.80000,9.71711206e-01,2.37291388e-04,5.85542191e+02
74.81000,9.71715337e-01,2.37293801e-04,5.85549391e+02
74.82000,9.71719471e-01,2.37296215e-04,5.85556596e+02
74.83000,9.71723604e-01,2.37298630e-04,5.85563802e+02
74.84000,9.71727735e-01,2.37301043e-04,5.85571002e+02
74.85000,9.71731869e-01,2.37303458e-04,5.85578207e+02
74.86000,9.71736002e-01,2.37305872e-04,5.85585413e+02
74.87000,9.71740136e-01,2.37308287e-04,5.85592618e+02
74.88000,9.71744266e-01,2.37310700e-04,5.85599818e+02
74.89000,9.71748399e-01,2.37313114e-04,5.85607024e+02
74.90000,9.71752532e-01,2.37315529e-04,5.85614230e+02
74.91000,9.71756665e-01,2.37317944e-04,5.85621435e+02
74.92000,9.71760795e-01,2.37320356e-04,5.85628636e+02
74.93000,9.71764928e-01,2.37322771e-04,5.85635841e+02
74.94000,9.71769060e-01,2.37325186e-04,5.85643047e+02
74.95000,9.71773190e-01,2.37327598e-04,5.85650247e+02
74.96000,9.71777322e-01,2.37330013e-04,5.85657453e+02
74.97000,9.71781455e-01,2.37332427e-04,5.85664659e+02
74.98000,9.71785587e-01,2.37334842e-04,5.85671865e+02
74.99000,9.71789716e-01,2.37337254e-04,5.85679065e+02
75.00000,9.71793848e-01,2.37339669e-04,5.85686271e+02
75.01000,9.71797980e-01,2.37342083e-04,5.85693477e+02
75.02000,9.71802109e-01,2.37344496e-04,5.85700677e+02
75.03000,9.71806241e-01,2.37346910e-04,5.85707883e+02
75.04000,9.71810372e-01,2.37349325e-04,5.85715089e+02
75.05000,9.71814504e-01,2.37351739e-04,5.85722296e+02
75.06000,9.71818632e-01,2.37354152e-04,5.85729496e+02
75.07000,9.71822764e-01,2.37356566e-04,5.85736702e+02
75.08000,9.71826895e-01,2.37358980e-04,5.85743908e+02
75.09000,9.71831023e-01,2.37361393e-04,5.85751109e+02
75.10000,9.71835154e-01,2.37363807e-04,5.85758315e+02
75.11000,9.71839285e-01,2.37366221e-04,5.85765521e+02
75.12000,9.71843416e-01,2.37368635e-04,5.85772728e+02
75.13000,9.71847543e-01,2.37371048e-04,5.85779928e+02
75.14000,9.71851674e-01,2.37373462e-04,5.85787135e+02
75.15000,9.71855805e-01,2.37375876e-04,5.85794341e+02
75.16000,9.71859935e-01,2.37378290e-04,5.85801547e+02
75.17000,9.71864062e-01,2.37380703e-04,5.85808748e+02
75.18000,9.71868193e-01,2.37383117e-04,5.85815955e+02
75.19000,9.71872323e-01,2.37385531e-04,5.85823161e+02
75.20000,9.71876450e-01,2.37387943e-04,5.85830362e+02
75.21000,9.71880579e-01,2.37390357e-04,5.85837569e+02
75.22000,9.71884709e-01,2.37392771e-04,5.85844775e+02
75.23000,9.71888839e-01,2.37395185e-04,5.85851982e+02
75.24000,9.71892965e-01,2.37397598e-04,5.85859183e+02
75.25000,9.71897095e-01,2.37400012e-04,5.85866390e+02
75.26000,9.71901224e-01,2.37402426e-04,5.85873596e+02
75.27000,9.71905351e-01,2.37404838e-04,5.85880797e+02
75.28000,9.71909480e-01,2.37407252e-04,5.85888004e+02
75.29000,9.71913609e-01,2.37409666e-04,5.85895211e+02
75.30000,9.71917738e-01,2.37412080e-04,5.85902418e+02
75.31000,9.71921864e-01,2.37414492e-04,5.85909619e+02
75.32000,9.71925992e-01,2.37416906e-04,5.85916826e+02
75.33000,9.71930121e-01,2.37419320e-04,5.85924032e+02
75.34000,9.71934247e-01,2.37421732e-04,5.85931234e+02
75.35000,9.71938375e-01,2.37424145e-04,5.85938441e+02
75.36000,9.71942503e-01,2.37426559e-04,5.85945648e+02
75.37000,9.71946632e-01,2.37428973e-04,5.85952855e+02
75.38000,9.71950757e-01,2.37431385e-04,5.85960056e+02
75.39000,9.71954885e-01,2.37433799e-04,5.85967263e+02
75.40000,9.71959013e-01,2.37436213e-04,5.85974470e+02
75.41000,9.71963141e-01,2.37438626e-04,5.85981677e+02
75.42000,9.71967265e-01,2.37441038e-04,5.85988879e+02
75.43000,9.71971393e-01,2.37443452e-04,5.85996086e+02
75.44000,9.71975520e-01,2.37445866e-04,5.86003293e+02
75.45000,9.71979645e-01,2.37448277e-04,5.86010495e+02
75.46000,9.71983772e-01,2.37450691e-04,5.86017702e+02
75.47000,9.71987899e-01,2.37453105e-04,5.86024909e+02
75.48000,9.71992026e-01,2.37455518e-04,5.86032116e+02
75.49000,9.71996150e-01,2.37457930e-04,5.86039318e+02
75.50000,9.72000277e-01,2.37460344e-04,5.86046526e+02
75.51000,9.72004404e-01,2.37462757e-04,5.86053733e+02
75.52000,9.72008528e-01,2.37465169e-04,5.86060935e+02
75.53000,9.72012654e-01,2.37467583e-04,5.86068142e+02
75.54000,9.72016781e-01,2.37469996e-04,5.86075350e+02
75.55000,9.72020907e-01,2.37472410e-04,5.86082557e+02
75.56000,9.72025030e-01,2.37474821e-04,5.86089759e+02
75.57000,9.72029157e-01,2.37477235e-04,5.86096967e+02
75.58000,9.72033283e-01,2.37479648e-04,5.86104174e+02
75.59000,9.72037406e-01,2.37482060e-04,5.86111376e+02
75.60000,9.72041532e-01,2.37484473e-04,5.86118584e+02
75.61000,9.72045657e-01,2.37486887e-04,5.86125791e+02
75.62000,9.72049783e-01,2.37489300e-04,5.86132999e+02
75.63000,9.72053906e-01,2.37491712e-04,5.86140201e+02
75.64000,9.72058031e-01,2.37494125e-04,5.86147409e+02
75.65000,9.72062156e-01,2.37496538e-04,5.86154617e+02
75.66000,9.72066282e-01,2.37498952e-04,5.86161824e+02
75.67000,9.72070404e-01,2.37501363e-04,5.86169027e+02
75.68000,9.72074529e-01,2.37503776e-04,5.86176235e+02
75.69000,9.72078654e-01,2.37506190e-04,5.86183442e+02
75.70000,9.72082776e-01,2.37508601e-04,5.86190645e+02
75.71000,9.72086900e-01,2.37511014e-04,5.86197853e+02
75.72000,9.72091025e-01,2.37513427e-04,5.86205061e+02
75.73000,9.72095150e-01,2.37515841e-04,5.86212269e+02
75.74000,9.72099271e-01,2.37518252e-04,5.86219471e+02
75.75000,9.72103395e-01,2.37520665e-04,5.86226679e+02
75.76000,9.72107520e-01,2.37523078e-04,5.86233887e+02
75.77000,9.72111641e-01,2.37525490e-04,5.86241090e+02
75.78000,9.72115765e-01,2.37527903e-04,5.86248298e+02
75.79000,9.72119889e-01,2.37530316e-04,5.86255506e+02
75.80000,9.72124012e-01,2.37532729e-04,5.86262714e+02
75.81000,9.72128133e-01,2.37535140e-04,5.86269917e+02
75.82000,9.72132257e-01,2.37537553e-04,5.86277125e+02
75.83000,9.72136380e-01,2.37539966e-04,5.86284333e+02
75.84000,9.72140501e-01,2.37542377e-04,5.86291536e+02
75.85000,9.72144624e-01,2.37544790e-04,5.86298744e+02
75.86000,9.72148747e-01,2.37547203e-04,5.86305953e+02
75.87000,9.72152870e-01,2.37549616e-04,5.86313161e+02
75.88000,9.72156990e-01,2.37552027e-04,5.86320364e+02
75.89000,9.72161113e-01,2.37554440e-04,5.86327572e+02
75.90000,9.72165236e-01,2.37556853e-04,5.86334781e+02
75.91000,9.72169359e-01,2.37559266e-04,5.86341989e+02
75.92000,9.72173478e-01,2.37561677e-04,5.86349192e+02
75.93000,9.72177601e-01,2.37564090e-04,5.86356401e+02
75.94000,9.72181723e-01,2.37566503e-04,5.86363609e+02
75.95000,9.72185842e-01,2.37568914e-04,5.86370812e+02
75.96000,9.72189964e-01,2.37571327e-04,5.86378021e+02
75.97000,9.72194086e-01,2.37573740e-04,5.86385230e+02
75.98000,9.72198208e-01,2.37576152e-04,5.86392438e+02
75.99000,9.72202327e-01,2.37578563e-04,5.86399641e+02
76.00000,9.72206449e-01,2.37580976e-04,5.86406850e+02
76.01000,9.72210571e-01,2.37583389e-04,5.86414059e+02
76.02000,9.72214689e-01,2.37585800e-04,5.86421262e+02
76.03000,9.72218811e-01,2.37588212e-04,5.86428471e+02
76.04000,9.72222932e-01,2.37590625e-04,5.86435680e+02
76.05000,9.72227053e-01,2.37593038e-04,5.86442889e+02
76.06000,9.72231171e-01,2.37595448e-04,5.86450092e+02
76.07000,9.72235292e-01,2.37597861e-04,5.86457301e+02
76.08000,9.72239413e-01,2.37600274e-04,5.86464510e+02
76.09000,9.72243531e-01,2.37602684e-04,5.86471713e+02
76.10000,9.72247652e-01,2.37605097e-04,5.86478922e+02
76.11000,9.72251773e-01,2.37607510e-04,5.86486131e+02
76.12000,9.72255893e-01,2.37609922e-04,5.86493340e+02
76.13000,9.72260011e-01,2.37612333e-04,5.86500544e+02
76.14000,9.72264131e-01,2.37614745e-04,5.86507753e+02
76.15000,9.72268251e-01,2.37617158e-04,5.86514962e+02
76.16000,9.72272371e-01,2.37619570e-04,5.86522171e+02
76.17000,9.72276488e-01,2.37621981e-04,5.86529375e+02
76.18000,9.72280608e-01,2.37624393e-04,5.86536584e+02
76.19000,9.72284728e-01,2.37626806e-04,5.86543794e+02
76.20000,9.72288845e-01,2.37629216e-04,5.86550997e+02
76.21000,9.72292964e-01,2.37631629e-04,5.86558207e+02
76.22000,9.72297084e-01,2.37634041e-04,5.86565416e+02
76.23000,9.72301203e-01,2.37636453e-04,5.86572625e+02
76.24000,9.72305319e-01,2.37638864e-04,5.86579829e+02
76.25000,9.72309439e-01,2.37641276e-04,5.86587039e+02
76.26000,9.72313558e-01,2.37643689e-04,5.86594248e+02
76.27000,9.72317674e-01,2.37646099e-04,5.86601452e+02
76.28000,9.72321793e-01,2.37648511e-04,5.86608662e+02
76.29000,9.72325911e-01,2.37650923e-04,5.86615871e+02
76.30000,9.72330030e-01,2.37653336e-04,5.86623081e+02
76.31000,9.72334146e-01,2.37655746e-04,5.86630285e+02
76.32000,9.72338264e-01,2.37658158e-04,5.86637494e+02
76.33000,9.72342383e-01,2.37660570e-04,5.86644704e+02
76.34000,9.72346498e-01,2.37662981e-04,5.86651908e+02
76.35000,9.72350616e-01,2.37665393e-04,5.86659118e+02
76.36000,9.72354734e-01,2.37667805e-04,5.86666327e+02
76.37000,9.72358852e-01,2.37670217e-04,5.86673537e+02
76.38000,9.72362967e-01,2.37672627e-04,5.86680741e+02
76.39000,9.72367085e-01,2.37675040e-04,5.86687951e+02
76.40000,9.72371202e-01,2.37677452e-04,5.86695161e+02
76.41000,9.72375320e-01,2.37679864e-04,5.86702371e+02
76.42000,9.72379434e-01,2.37682274e-04,5.86709575e+02
76.43000,9.72383552e-01,2.37684686e-04,5.86716785e+02
76.44000,9.72387669e-01,2.37687098e-04,5.86723995e+02
76.45000,9.72391783e-01,2.37689508e-04,5.86731200e+02
76.46000,9.72395900e-01,2.37691920e-04,5.86738410e+02
76.47000,9.72400017e-01,2.37694332e-04,5.86745620e+02
76.48000,9.72404134e-01,2.37696744e-04,5.86752830e+02
76.49000,9.72408248e-01,2.37699154e-04,5.86760034e+02
76.50000,9.72412364e-01,2.37701566e-04,5.86767244e+02
76.51000,9.72416481e-01,2.37703978e-04,5.86774455e+02
76.52000,9.72420594e-01,2.37706388e-04,5.86781659e+02
76.53000,9.72424711e-01,2.37708800e-04,5.86788869e+02
76.54000,9.72428827e-01,2.37711211e-04,5.86796080e+02
76.55000,9.72432943e-01,2.37713623e-04,5.86803290e+02
76.56000,9.72437056e-01,2.37716033e-04,5.86810495e+02
76.57000,9.72441172e-01,2.37718445e-04,5.86817705e+02
76.58000,9.72445288e-01,2.37720857e-04,5.86824915e+02
76.59000,9.72449400e-01,2.37723267e-04,5.86832120e+02
76.60000,9.72453516e-01,2.37725678e-04,5.86839330e+02
76.61000,9.72457632e-01,2.37728090e-04,5.86846541e+02
76.62000,9.72461747e-01,2.37730502e-04,5.86853751e+02
76.63000,9.72465859e-01,2.37732912e-04,5.86860956e+02
76.64000,9.72469975e-01,2.37735323e-04,5.86868167e+02
76.65000,9.72474090e-01,2.37737735e-04,5.86875377e+02
76.66000,9.72478205e-01,2.37740147e-04,5.86882588e+02
76.67000,9.72482317e-01,2.37742556e-04,5.86889793e+02
76.68000,9.72486431e-01,2.37744968e-04,5.86897003e+02
76.69000,9.72490546e-01,2.37747380e-04,5.86904214e+02
76.70000,9.72494658e-01,2.37749789e-04,5.86911419e+02
76.71000,9.72498772e-01,2.37752201e-04,5.86918630e+02
76.72000,9.72502887e-01,2.37754612e-04,5.86925841e+02
76.73000,9.72507001e-01,2.37757024e-04,5.86933051e+02
76.74000,9.72511112e-01,2.37759434e-04,5.86940257e+02
76.75000,9.72515226e-01,2.37761845e-04,5.86947467e+02
76.76000,9.72519340e-01,2.37764257e-04,5.86954678e+02
76.77000,9.72523451e-01,2.37766666e-04,5.86961884e+02
76.78000,9.72527565e-01,2.37769078e-04,5.86969095e+02
76.79000,9.72531678e-01,2.37771489e-04,5.86976305e+02
76.80000,9.72535792e-01,2.37773900e-04,5.86983516e+02
76.81000,9.72539902e-01,2.37776310e-04,5.86990722e+02
76.82000,9.72544016e-01,2.37778721e-04,5.86997933e+02
76.83000,9.72548129e-01,2.37781133e-04,5.87005144e+02
76.84000,9.72552239e-01,2.37783542e-04,5.87012349e+02
76.85000,9.72556352e-01,2.37785953e-04,5.87019560e+02
76.86000,9.72560465e-01,2.37788365e-04,5.87026772e+02
76.87000,9.72564578e-01,2.37790776e-04,5.87033983e+02
76.88000,9.72568688e-01,2.37793185e-04,5.87041188e+02
76.89000,9.72572801e-01,2.37795597e-04,5.87048400e+02
76.90000,9.72576913e-01,2.37798008e-04,5.87055611e+02
76.91000,9.72581026e-01,2.37800419e-04,5.87062822e+02
76.92000,9.72585135e-01,2.37802828e-04,5.87070028e+02
76.93000,9.72589247e-01,2.37805240e-04,5.87077239e+02
76.94000,9.72593359e-01,2.37807651e-04,5.87084450e+02
76.95000,9.72597468e-01,2.37810060e-04,5.87091656e+02
76.96000,9.72601580e-01,2.37812471e-04,5.87098868e+02
76.97000,9.72605692e-01,2.37814882e-04,5.87106079e+02
76.98000,9.72609804e-01,2.37817293e-04,5.87113290e+02
76.99000,9.72613913e-01,2.37819703e-04,5.87120496e+02
77.00000,9.72618024e-01,2.37822114e-04,5.87127708e+02
77.01000,9.72622136e-01,2.37824525e-04,5.87134919e+02
77.02000,9.72626244e-01,2.37826934e-04,5.87142125e+02
77.03000,9.72630355e-01,2.37829345e-04,5.87149337e+02
77.04000,9.72634466e-01,2.37831756e-04,5.87156549e+02
77.05000,9.72638577e-01,2.37834167e-04,5.87163760e+02
77.06000,9.72642685e-01,2.37836576e-04,5.87170966e+02
77.07000,9.72646796e-01,2.37838987e-04,5.87178178e+02
77.08000,9.72650907e-01,2.37841398e-04,5.87185390e+02
77.09000,9.72655014e-01,2.37843807e-04,5.87192596e+02
77.10000,9.72659125e-01,2.37846218e-04,5.87199808e+02
77.11000,9.72663235e-01,2.37848629e-04,5.87207019e+02
77.12000,9.72667346e-01,2.37851040e-04,5.87214231e+02
77.13000,9.72671453e-01,2.37853449e-04,5.87221438e+02
77.14000,9.72675563e-01,2.37855860e-04,5.87228649e+02
77.15000,9.72679673e-01,2.37858270e-04,5.87235861e+02
77.16000,9.72683783e-01,2.37860681e-04,5.87243073e+02
77.17000,9.72687890e-01,2.37863090e-04,5.87250280e+02
77.18000,9.72691999e-01,2.37865501e-04,5.87257492e+02
77.19000,9.72696109e-01,2.37867912e-04,5.87264704e+02
77.20000,9.72700215e-01,2.37870320e-04,5.87271910e+02
77.21000,9.72704325e-01,2.37872731e-04,5.87279122e+02
77.22000,9.72708434e-01,2.37875142e-04,5.87286334e+02
77.23000,9.72712544e-01,2.37877553e-04,5.87293547e+02
77.24000,9.72716650e-01,2.37879961e-04,5.87300753e+02
77.25000,9.72720759e-01,2.37882372e-04,5.87307965e+02
77.26000,9.72724867e-01,2.37884783e-04,5.87315178e+02
77.27000,9.72728973e-01,2.37887191e-04,5.87322384e+02
77.28000,9.72733082e-01,2.37889602e-04,5.87329597e+02
77.29000,9.72737191e-01,2.37892013e-04,5.87336809e+02
77.30000,9.72741299e-01,2.37894423e-04,5.87344021e+02
77.31000,9.72745404e-01,2.37896832e-04,5.87351228e+02
77.32000,9.72749513e-01,2.37899242e-04,5.87358440e+02
77.33000,9.72753621e-01,2.37901653e-04,5.87365653e+02
77.34000,9.72757726e-01,2.37904062e-04,5.87372860e+02
77.35000,9.72761834e-01,2.37906472e-04,5.87380072e+02
77.36000,9.72765942e-01,2.37908883e-04,5.87387285e+02
77.37000,9.72770050e-01,2.37911293e-04,5.87394497e+02
77.38000,9.72774154e-01,2.37913702e-04,5.87401704e+02
77.39000,9.72778262e-01,2.37916112e-04,5.87408917e+02
77.40000,9.72782369e-01,2.37918522e-04,5.87416129e+02
77.41000,9.72786477e-01,2.37920933e-04,5.87423342e+02
77.42000,9.72790581e-01,2.37923341e-04,5.87430549e+02
77.43000,9.72794688e-01,2.37925752e-04,5.87437762e+02
77.44000,9.72798795e-01,2.37928162e-04,5.87444974e+02
77.45000,9.72802899e-01,2.37930570e-04,5.87452182e+02
77.46000,9.72807006e-01,2.37932981e-04,5.87459394e+02
77.47000,9.72811113e-01,2.37935391e-04,5.87466607e+02
77.48000,9.72815219e-01,2.37937801e-04,5.87473820e+02
77.49000,9.72819323e-01,2.37940210e-04,5.87481027e+02
77.50000,9.72823429e-01,2.37942620e-04,5.87488240e+02
77.51000,9.72827536e-01,2.37945030e-04,5.87495453e+02
77.52000,9.72831639e-01,2.37947438e-04,5.87502660e+02
77.53000,9.72835745e-01,2.37949849e-04,5.87509873e+02
77.54000,9.72839851e-01,2.37952259e-04,5.87517086e+02
77.55000,9.72843957e-01,2.37954669e-04,5.87524299e+02
77.56000,9.72848060e-01,2.37957077e-04,5.87531507e+02
77.57000,9.72852166e-01,2.37959487e-04,5.87538720e+02
77.58000,9.72856271e-01,2.37961897e-04,5.87545933e+02
77.59000,9.72860374e-01,2.37964306e-04,5.87553140e+02
77.60000,9.72864479e-01,2.37966716e-04,5.87560354e+02
77.61000,9.72868585e-01,2.37969126e-04,5.87567567e+02
77.62000,9.72872690e-01,2.37971536e-04,5.87574780e+02
77.63000,9.72876792e-01,2.37973944e-04,5.87581988e+02
77.64000,9.72880897e-01,2.37976354e-04,5.87589201e+02
77.65000,9.72885002e-01,2.37978764e-04,5.87596414e+02
77.66000,9.72889107e-01,2.37981174e-04,5.87603627e+02
77.67000,9.72893209e-01,2.37983582e-04,5.87610835e+02
77.68000,9.72897313e-01,2.37985992e-04,5.87618049e+02
77.69000,9.72901418e-01,2.37988402e-04,5.87625262e+02
77.70000,9.72905519e-01,2.37990810e-04,5.87632470e+02
77.71000,9.72909623e-01,2.37993220e-04,5.87639683e+02
77.72000,9.72913728e-01,2.37995630e-04,5.87646897e+02
77.73000,9.72917832e-01,2.37998040e-04,5.87654110e+02
77.74000,9.72921933e-01,2.38000448e-04,5.87661318e+02
77.75000,9.72926037e-01,2.38002857e-04,5.87668532e+02
77.76000,9.72930141e-01,2.38005267e-04,5.87675745e+02
77.77000,9.72934241e-01,2.38007675e-04,5.87682953e+02
77.78000,9.72938345e-01,2.38010085e-04,5.87690167e+02
77.79000,9.72942448e-01,2.38012495e-04,5.87697381e+02
