"pressure [MPa]","density [g/ml]","viscosity [Pa*s]","enthalpy [kJ/kg]"
90.48000,4.48411774e-01,5.84903438e-05,2.50723714e+03
90.49000,4.48450521e-01,5.84940828e-05,2.50718832e+03
90.50000,4.48489290e-01,5.84978242e-05,2.50713948e+03
90.51000,4.48528051e-01,5.85015650e-05,2.50709065e+03
90.52000,4.48566775e-01,5.85053024e-05,2.50704188e+03
90.53000,4.48605520e-01,5.85090422e-05,2.50699308e+03
90.54000,4.48644258e-01,5.85127814e-05,2.50694430e+03
90.55000,4.48682988e-01,5.85165201e-05,2.50689554e+03
90.56000,4.48721680e-01,5.85202554e-05,2.50684682e+03
90.57000,4.48760395e-01,5.85239931e-05,2.50679809e+03
90.58000,4.48799101e-01,5.85277302e-05,2.50674936e+03
90.59000,4.48837771e-01,5.85314639e-05,2.50670069e+03
90.60000,4.48876462e-01,5.85352000e-05,2.50665200e+03
90.61000,4.48915145e-01,5.85389355e-05,2.50660333e+03
90.62000,4.48953821e-01,5.85426705e-05,2.50655466e+03
90.63000,4.48992460e-01,5.85464021e-05,2.50650605e+03
90.64000,4.49031120e-01,5.85501361e-05,2.50645742e+03
90.65000,4.49069772e-01,5.85538695e-05,2.50640880e+03
90.66000,4.49108417e-01,5.85576024e-05,2.50636020e+03
90.67000,4.49147025e-01,5.85613319e-05,2.50631165e+03
90.68000,4.49185654e-01,5.85650637e-05,2.50626308e+03
90.69000,4.49224276e-01,5.85687951e-05,2.50621452e+03
90.70000,4.49262860e-01,5.85725230e-05,2.50616601e+03
90.71000,4.49301467e-01,5.85762532e-05,2.50611748e+03
90.72000,4.49340065e-01,5.85799830e-05,2.50606897e+03
90.73000,4.49378656e-01,5.85837122e-05,2.50602047e+03
90.74000,4.49417210e-01,5.85874380e-05,2.50597202e+03
90.75000,4.49455785e-01,5.85911661e-05,2.50592355e+03
90.76000,4.49494353e-01,5.85948938e-05,2.50587510e+03
90.77000,4.49532883e-01,5.85986180e-05,2.50582669e+03
90.78000,4.49571436e-01,5.86023446e-05,2.50577827e+03
90.79000,4.49609980e-01,5.86060706e-05,2.50572986e+03
90.80000,4.49648517e-01,5.86097961e-05,2.50568146e+03
90.81000,4.49687017e-01,5.86135183e-05,2.50563312e+03
90.82000,4.49725538e-01,5.86172427e-05,2.50558475e+03
90.83000,4.49764052e-01,5.86209667e-05,2.50553640e+03
90.84000,4.49802529e-01,5.86246873e-05,2.50548810e+03
90.85000,4.49841028e-01,5.86284101e-05,2.50543978e+03
90.86000,4.49879518e-01,5.86321325e-05,2.50539147e+03
90.87000,4.49918002e-01,5.86358544e-05,2.50534317e+03
90.88000,4.49956448e-01,5.86395728e-05,2.50529493e+03
90.89000,4.49994916e-01,5.86432936e-05,2.50524667e+03
90.90000,4.50033376e-01,5.86470139e-05,2.50519842e+03
90.91000,4.50071828e-01,5.86507336e-05,2.50515019e+03
90.92000,4.50110244e-01,5.86544500e-05,2.50510200e+03
90.93000,4.50148681e-01,5.86581687e-05,2.50505380e+03
90.94000,4.50187110e-01,5.86618869e-05,2.50500561e+03
90.95000,4.50225503e-01,5.86656017e-05,2.50495747e+03
90.96000,4.50263917e-01,5.86693188e-05,2.50490931e+03
90.97000,4.50302324e-01,5.86730354e-05,2.50486116e+03
90.98000,4.50340722e-01,5.86767515e-05,2.50481303e+03
90.99000,4.50379084e-01,5.86804642e-05,2.50476495e+03
91.00000,4.50417468e-01,5.86841792e-05,2.50471685e+03
91.01000,4.50455844e-01,5.86878938e-05,2.50466876e+03
91.02000,4.50494183e-01,5.86916049e-05,2.50462072e+03
91.03000,4.50532544e-01,5.86953184e-05,2.50457266e+03
91.04000,4.50570897e-01,5.86990313e-05,2.50452462e+03
91.05000,4.50609242e-01,5.87027437e-05,2.50447659e+03
91.06000,4.50647551e-01,5.87064528e-05,2.50442861e+03
91.07000,4.50685881e-01,5.87101642e-05,2.50438061e+03
91.08000,4.50724203e-01,5.87138750e-05,2.50433263e+03
91.09000,4.50762489e-01,5.87175825e-05,2.50428469e+03
91.10000,4.50800796e-01,5.87212923e-05,2.50423674e+03
91.11000,4.50839096e-01,5.87250016e-05,2.50418879e+03
91.12000,4.50877388e-01,5.87287104e-05,2.50414087e+03
91.13000,4.50915643e-01,5.87324158e-05,2.50409299e+03
91.14000,4.50953920e-01,5.87361235e-05,2.50404509e+03
91.15000,4.50992189e-01,5.87398308e-05,2.50399721e+03
91.16000,4.51030451e-01,5.87435374e-05,2.50394934e+03
91.17000,4.51068676e-01,5.87472408e-05,2.50390152e+03
91.18000,4.51106922e-01,5.87509464e-05,2.50385368e+03
91.19000,4.51145161e-01,5.87546516e-05,2.50380585e+03
91.20000,4.51183363e-01,5.87583533e-05,2.50375808e+03
91.21000,4.51221587e-01,5.87620574e-05,2.50371028e+03
91.22000,4.51259803e-01,5.87657610e-05,2.50366250e+03
91.23000,4.51298011e-01,5.87694640e-05,2.50361473e+03
91.24000,4.51336183e-01,5.87731637e-05,2.50356702e+03
91.25000,4.51374376e-01,5.87768657e-05,2.50351928e+03
91.26000,4.51412562e-01,5.87805672e-05,2.50347155e+03
91.27000,4.51450711e-01,5.87842654e-05,2.50342388e+03
91.28000,4.51488881e-01,5.87879658e-05,2.50337618e+03
91.29000,4.51527044e-01,5.87916658e-05,2.50332850e+03
91.30000,4.51565199e-01,5.87953652e-05,2.50328084e+03
91.31000,4.51603318e-01,5.87990612e-05,2.50323322e+03
91.32000,4.51641458e-01,5.88027596e-05,2.50318558e+03
91.33000,4.51679591e-01,5.88064575e-05,2.50313796e+03
91.34000,4.51717687e-01,5.88101520e-05,2.50309039e+03
91.35000,4.51755805e-01,5.88138488e-05,2.50304279e+03
91.36000,4.51793915e-01,5.88175451e-05,2.50299521e+03
91.37000,4.51832017e-01,5.88212409e-05,2.50294765e+03
91.38000,4.51870083e-01,5.88249334e-05,2.50290013e+03
91.39000,4.51908170e-01,5.88286281e-05,2.50285260e+03
91.40000,4.51946250e-01,5.88323223e-05,2.50280507e+03
91.41000,4.51984322e-01,5.88360161e-05,2.50275757e+03
91.42000,4.52022358e-01,5.88397065e-05,2.50271011e+03
91.43000,4.52060415e-01,5.88433991e-05,2.50266263e+03
91.44000,4.52098464e-01,5.88470913e-05,2.50261516e+03
91.45000,4.52136477e-01,5.88507801e-05,2.50256775e+03
91.46000,4.52174512e-01,5.88544713e-05,2.50252031e+03
91.47000,4.52212539e-01,5.88581619e-05,2.50247289e+03
91.48000,4.52250558e-01,5.88618520e-05,2.50242548e+03
91.49000,4.52288541e-01,5.88655388e-05,2.50237813e+03
91.50000,4.52326546e-01,5.88692278e-05,2.50233075e+03
91.51000,4.52364543e-01,5.88729164e-05,2.50228338e+03
91.52000,4.52402503e-01,5.88766016e-05,2.50223607e+03
91.53000,4.52440485e-01,5.88802892e-05,2.50218873e+03
91.54000,4.52478459e-01,5.88839762e-05,2.50214141e+03
91.55000,4.52516426e-01,5.88876627e-05,2.50209411e+03
91.56000,4.52554356e-01,5.88913458e-05,2.50204685e+03
91.57000,4.52592308e-01,5.88950313e-05,2.50199957e+03
91.58000,4.52630252e-01,5.88987162e-05,2.50195231e+03
91.59000,4.52668160e-01,5.89023979e-05,2.50190509e+03
91.60000,4.52706089e-01,5.89060818e-05,2.50185786e+03
91.61000,4.52744011e-01,5.89097652e-05,2.50181063e+03
91.62000,4.52781925e-01,5.89134481e-05,2.50176343e+03
91.63000,4.52819803e-01,5.89171277e-05,2.50171627e+03
91.64000,4.52857702e-01,5.89208095e-05,2.50166909e+03
91.65000,4.52895594e-01,5.89244909e-05,2.50162193e+03
91.66000,4.52933479e-01,5.89281717e-05,2.50157478e+03
91.67000,4.52971326e-01,5.89318492e-05,2.50152768e+03
91.68000,4.53009196e-01,5.89355291e-05,2.50148056e+03
91.69000,4.53047058e-01,5.89392084e-05,2.50143345e+03
91.70000,4.53084883e-01,5.89428843e-05,2.50138639e+03
91.71000,4.53122730e-01,5.89465626e-05,2.50133931e+03
91.72000,4.53160569e-01,5.89502404e-05,2.50129225e+03
91.73000,4.53198401e-01,5.89539176e-05,2.50124520e+03
91.74000,4.53236197e-01,5.89575916e-05,2.50119820e+03
91.75000,4.53274014e-01,5.89612678e-05,2.50115117e+03
91.76000,4.53311823e-01,5.89649435e-05,2.50110416e+03
91.77000,4.53349597e-01,5.89686159e-05,2.50105721e+03
91.78000,4.53387391e-01,5.89722906e-05,2.50101023e+03
91.79000,4.53425178e-01,5.89759648e-05,2.50096326e+03
91.80000,4.53462958e-01,5.89796384e-05,2.50091631e+03
91.81000,4.53500701e-01,5.89833088e-05,2.50086941e+03
91.82000,4.53538466e-01,5.89869814e-05,2.50082249e+03
91.83000,4.53576223e-01,5.89906536e-05,2.50077558e+03
91.84000,4.53613945e-01,5.89943224e-05,2.50072872e+03
91.85000,4.53651687e-01,5.89979935e-05,2.50068184e+03
91.86000,4.53689422e-01,5.90016641e-05,2.50063497e+03
91.87000,4.53727150e-01,5.90053342e-05,2.50058812e+03
91.88000,4.53764841e-01,5.90090010e-05,2.50054132e+03
91.89000,4.53802554e-01,5.90126700e-05,2.50049449e+03
91.90000,4.53840259e-01,5.90163386e-05,2.50044768e+03
91.91000,4.53877957e-01,5.90200066e-05,2.50040089e+03
91.92000,4.53915618e-01,5.90236714e-05,2.50035414e+03
91.93000,4.53953301e-01,5.90273384e-05,2.50030737e+03
91.94000,4.53990977e-01,5.90310049e-05,2.50026062e+03
91.95000,4.54028616e-01,5.90346682e-05,2.50021391e+03
91.96000,4.54066277e-01,5.90383337e-05,2.50016719e+03
91.97000,4.54103930e-01,5.90419986e-05,2.50012048e+03
91.98000,4.54141576e-01,5.90456631e-05,2.50007378e+03
91.99000,4.54179186e-01,5.90493243e-05,2.50002713e+03
92.00000,4.54216817e-01,5.90529878e-05,2.49998046e+03
92.01000,4.54254440e-01,5.90566507e-05,2.49993381e+03
92.02000,4.54292028e-01,5.90603104e-05,2.49988720e+03
92.03000,4.54329637e-01,5.90639723e-05,2.49984057e+03
92.04000,4.54367238e-01,5.90676338e-05,2.49979396e+03
92.05000,4.54404832e-01,5.90712947e-05,2.49974736e+03
92.06000,4.54442390e-01,5.90749523e-05,2.49970081e+03
92.07000,4.54479969e-01,5.90786122e-05,2.49965424e+03
92.08000,4.54517541e-01,5.90822716e-05,2.49960768e+03
92.09000,4.54555077e-01,5.90859277e-05,2.49956118e+03
92.10000,4.54592634e-01,5.90895861e-05,2.49951465e+03
92.11000,4.54630184e-01,5.90932440e-05,2.49946813e+03
92.12000,4.54667726e-01,5.90969014e-05,2.49942163e+03
92.13000,4.54705232e-01,5.91005555e-05,2.49937518e+03
92.14000,4.54742760e-01,5.91042118e-05,2.49932871e+03
92.15000,4.54780280e-01,5.91078677e-05,2.49928225e+03
92.16000,4.54817793e-01,5.91115230e-05,2.49923580e+03
92.17000,4.54855269e-01,5.91151751e-05,2.49918941e+03
92.18000,4.54892767e-01,5.91188294e-05,2.49914299e+03
92.19000,4.54930258e-01,5.91224832e-05,2.49909659e+03
92.20000,4.54967713e-01,5.91261338e-05,2.49905023e+03
92.21000,4.55005189e-01,5.91297866e-05,2.49900386e+03
92.22000,4.55042657e-01,5.91334389e-05,2.49895749e+03
92.23000,4.55080119e-01,5.91370907e-05,2.49891115e+03
92.24000,4.55117544e-01,5.91407392e-05,2.49886485e+03
92.25000,4.55154990e-01,5.91443900e-05,2.49881853e+03
92.26000,4.55192430e-01,5.91480403e-05,2.49877222e+03
92.27000,4.55229833e-01,5.91516873e-05,2.49872597e+03
92.28000,4.55267257e-01,5.91553366e-05,2.49867969e+03
92.29000,4.55304674e-01,5.91589854e-05,2.49863342e+03
92.30000,4.55342084e-01,5.91626337e-05,2.49858717e+03
92.31000,4.55379458e-01,5.91662787e-05,2.49854097e+03
92.32000,4.55416853e-01,5.91699259e-05,2.49849475e+03
92.33000,4.55454241e-01,5.91735727e-05,2.49844854e+03
92.34000,4.55491593e-01,5.91772162e-05,2.49840238e+03
92.35000,4.55528966e-01,5.91808619e-05,2.49835620e+03
92.36000,4.55566332e-01,5.91845072e-05,2.49831003e+03
92.37000,4.55603690e-01,5.91881519e-05,2.49826388e+03
92.38000,4.55641013e-01,5.91917934e-05,2.49821778e+03
92.39000,4.55678357e-01,5.91954371e-05,2.49817165e+03
92.40000,4.55715693e-01,5.91990804e-05,2.49812554e+03
92.41000,4.55753022e-01,5.92027231e-05,2.49807944e+03
92.42000,4.55790316e-01,5.92063625e-05,2.49803339e+03
92.43000,4.55827630e-01,5.92100043e-05,2.49798732e+03
92.44000,4.55864938e-01,5.92136455e-05,2.49794127e+03
92.45000,4.55902209e-01,5.92172835e-05,2.49789526e+03
92.46000,4.55939502e-01,5.92209237e-05,2.49784923e+03
92.47000,4.55976787e-01,5.92245634e-05,2.49780321e+03
92.48000,4.56014065e-01,5.92282026e-05,2.49775721e+03
92.49000,4.56051307e-01,5.92318386e-05,2.49771126e+03
92.50000,4.56088571e-01,5.92354768e-05,2.49766529e+03
92.51000,4.56125827e-01,5.92391145e-05,2.49761933e+03
92.52000,4.56163048e-01,5.92427489e-05,2.49757342e+03
92.53000,4.56200289e-01,5.92463856e-05,2.49752748e+03
92.54000,4.56237523e-01,5.92500219e-05,2.49748156e+03
92.55000,4.56274750e-01,5.92536576e-05,2.49743566e+03
92.56000,4.56311942e-01,5.92572900e-05,2.49738980e+03
92.57000,4.56349154e-01,5.92609247e-05,2.49734393e+03
92.58000,4.56386359e-01,5.92645589e-05,2.49729806e+03
92.59000,4.56423529e-01,5.92681899e-05,2.49725225e+03
92.60000,4.56460719e-01,5.92718231e-05,2.49720641e+03
92.61000,4.56497903e-01,5.92754558e-05,2.49716059e+03
92.62000,4.56535079e-01,5.92790880e-05,2.49711478e+03
92.63000,4.56572219e-01,5.92827169e-05,2.49706902e+03
92.64000,4.56609381e-01,5.92863481e-05,2.49702324e+03
92.65000,4.56646535e-01,5.92899788e-05,2.49697747e+03
92.66000,4.56683682e-01,5.92936090e-05,2.49693172e+03
92.67000,4.56720794e-01,5.92972360e-05,2.49688601e+03
92.68000,4.56757926e-01,5.93008652e-05,2.49684028e+03
92.69000,4.56795051e-01,5.93044939e-05,2.49679457e+03
92.70000,4.56832141e-01,5.93081194e-05,2.49674891e+03
92.71000,4.56869252e-01,5.93117471e-05,2.49670322e+03
92.72000,4.56906355e-01,5.93153743e-05,2.49665755e+03
92.73000,4.56943452e-01,5.93190010e-05,2.49661189e+03
92.74000,4.56980512e-01,5.93226245e-05,2.49656628e+03
92.75000,4.57017594e-01,5.93262502e-05,2.49652065e+03
92.76000,4.57054669e-01,5.93298754e-05,2.49647503e+03
92.77000,4.57091708e-01,5.93334974e-05,2.49642946e+03
92.78000,4.57128768e-01,5.93371216e-05,2.49638387e+03
92.79000,4.57165821e-01,5.93407453e-05,2.49633830e+03
92.80000,4.57202866e-01,5.93443686e-05,2.49629273e+03
92.81000,4.57239876e-01,5.93479885e-05,2.49624722e+03
92.82000,4.57276908e-01,5.93516108e-05,2.49620168e+03
92.83000,4.57313932e-01,5.93552325e-05,2.49615616e+03
92.84000,4.57350920e-01,5.93588510e-05,2.49611069e+03
92.85000,4.57387930e-01,5.93624718e-05,2.49606519e+03
92.86000,4.57424932e-01,5.93660920e-05,2.49601971e+03
92.87000,4.57461927e-01,5.93697118e-05,2.49597424e+03
92.88000,4.57498887e-01,5.93733283e-05,2.49592882e+03
92.89000,4.57535867e-01,5.93769470e-05,2.49588338e+03
92.90000,4.57572841e-01,5.93805653e-05,2.49583796e+03
92.91000,4.57609807e-01,5.93841831e-05,2.49579254e+03
92.92000,4.57646738e-01,5.93877976e-05,2.49574718e+03
92.93000,4.57683690e-01,5.93914144e-05,2.49570179e+03
92.94000,4.57720635e-01,5.93950307e-05,2.49565642e+03
92.95000,4.57757544e-01,5.93986437e-05,2.49561109e+03
92.96000,4.57794474e-01,5.94022590e-05,2.49556575e+03
92.97000,4.57831397e-01,5.94058738e-05,2.49552042e+03
92.98000,4.57868313e-01,5.94094881e-05,2.49547510e+03
92.99000,4.57905194e-01,5.94130992e-05,2.49542983e+03
93.00000,4.57942095e-01,5.94167125e-05,2.49538453e+03
93.01000,4.57978990e-01,5.94203253e-05,2.49533926e+03
93.02000,4.58015849e-01,5.94239349e-05,2.49529403e+03
93.03000,4.58052729e-01,5.94275467e-05,2.49524878e+03
93.04000,4.58089602e-01,5.94311580e-05,2.49520354e+03
93.05000,4.58126467e-01,5.94347689e-05,2.49515831e+03
93.06000,4.58163298e-01,5.94383765e-05,2.49511314e+03
93.07000,4.58200149e-01,5.94419863e-05,2.49506794e+03
93.08000,4.58236993e-01,5.94455957e-05,2.49502276e+03
93.09000,4.58273802e-01,5.94492018e-05,2.49497762e+03
93.10000,4.58310632e-01,5.94528102e-05,2.49493246e+03
93.11000,4.58347455e-01,5.94564181e-05,2.49488732e+03
93.12000,4.58384270e-01,5.94600255e-05,2.49484219e+03
93.13000,4.58421051e-01,5.94636296e-05,2.49479711e+03
93.14000,4.58457852e-01,5.94672360e-05,2.49475200e+03
93.15000,4.58494646e-01,5.94708420e-05,2.49470691e+03
93.16000,4.58531433e-01,5.94744474e-05,2.49466184e+03
93.17000,4.58568185e-01,5.94780496e-05,2.49461681e+03
93.18000,4.58604957e-01,5.94816540e-05,2.49457176e+03
93.19000,4.58641723e-01,5.94852580e-05,2.49452672e+03
93.20000,4.58678453e-01,5.94888587e-05,2.49448174e+03
93.21000,4.58715204e-01,5.94924616e-05,2.49443673e+03
93.22000,4.58751949e-01,5.94960641e-05,2.49439173e+03
93.23000,4.58788686e-01,5.94996661e-05,2.49434675e+03
93.24000,4.58825387e-01,5.95032648e-05,2.49430181e+03
93.25000,4.58862110e-01,5.95068658e-05,2.49425686e+03
93.26000,4.58898826e-01,5.95104663e-05,2.49421191e+03
93.27000,4.58935506e-01,5.95140636e-05,2.49416702e+03
93.28000,4.58972208e-01,5.95176631e-05,2.49412210e+03
93.29000,4.59008902e-01,5.95212622e-05,2.49407720e+03
93.30000,4.59045589e-01,5.95248607e-05,2.49403231e+03
93.31000,4.59082241e-01,5.95284560e-05,2.49398747e+03
93.32000,4.59118914e-01,5.95320536e-05,2.49394261e+03
93.33000,4.59155580e-01,5.95356507e-05,2.49389776e+03
93.34000,4.59192210e-01,5.95392445e-05,2.49385296e+03
93.35000,4.59228862e-01,5.95428406e-05,2.49380814e+03
93.36000,4.59265507e-01,5.95464362e-05,2.49376333e+03
93.37000,4.59302144e-01,5.95500313e-05,2.49371853e+03
93.38000,4.59338746e-01,5.95536232e-05,2.49367378e+03
93.39000,4.59375370e-01,5.95572173e-05,2.49362902e+03
93.40000,4.59411986e-01,5.95608110e-05,2.49358426e+03
93.41000,4.59448595e-01,5.95644042e-05,2.49353952e+03
93.42000,4.59485169e-01,5.95679941e-05,2.49349482e+03
93.43000,4.59521764e-01,5.95715863e-05,2.49345011e+03
93.44000,4.59558351e-01,5.95751780e-05,2.49340540e+03
93.45000,4.59594904e-01,5.95787664e-05,2.49336075e+03
93.46000,4.59631478e-01,5.95823571e-05,2.49331607e+03
93.47000,4.59668044e-01,5.95859474e-05,2.49327141e+03
93.48000,4.59704604e-01,5.95895371e-05,2.49322676e+03
93.49000,4.59741128e-01,5.95931236e-05,2.49318216e+03
93.50000,4.59777673e-01,5.95967124e-05,2.49313753e+03
93.51000,4.59814212e-01,5.96003007e-05,2.49309292e+03
93.52000,4.59850715e-01,5.96038857e-05,2.49304836e+03
93.53000,4.59887239e-01,5.96074730e-05,2.49300378e+03
93.54000,4.59923756e-01,5.96110599e-05,2.49295921e+03
93.55000,4.59960266e-01,5.96146462e-05,2.49291465e+03
93.56000,4.59996741e-01,5.96182293e-05,2.49287014e+03
93.57000,4.60033237e-01,5.96218147e-05,2.49282561e+03
93.58000,4.60069726e-01,5.96253995e-05,2.49278109e+03
93.59000,4.60106180e-01,5.96289812e-05,2.49273662e+03
93.60000,4.60142655e-01,5.96325651e-05,2.49269213e+03
93.61000,4.60179122e-01,5.96361485e-05,2.49264766e+03
93.62000,4.60215583e-01,5.96397314e-05,2.49260319e+03
93.63000,4.60252009e-01,5.96433111e-05,2.49255877e+03
93.64000,4.60288455e-01,5.96468931e-05,2.49251434e+03
93.65000,4.60324895e-01,5.96504746e-05,2.49246991e+03
93.66000,4.60361327e-01,5.96540556e-05,2.49242550e+03
93.67000,4.60397725e-01,5.96576333e-05,2.49238113e+03
93.68000,4.60434143e-01,5.96612133e-05,2.49233675e+03
93.69000,4.60470555e-01,5.96647929e-05,2.49229238e+03
93.70000,4.60506931e-01,5.96683692e-05,2.49224805e+03
93.71000,4.60543329e-01,5.96719477e-05,2.49220371e+03
93.72000,4.60579719e-01,5.96755258e-05,2.49215937e+03
93.73000,4.60616102e-01,5.96791034e-05,2.49211505e+03
93.74000,4.60652451e-01,5.96826778e-05,2.49207078e+03
93.75000,4.60688820e-01,5.96862544e-05,2.49202649e+03
93.76000,4.60725182e-01,5.96898306e-05,2.49198221e+03
93.77000,4.60761510e-01,5.96934035e-05,2.49193797e+03
93.78000,4.60797858e-01,5.96969787e-05,2.49189372e+03
93.79000,4.60834199e-01,5.97005533e-05,2.49184948e+03
93.80000,4.60870534e-01,5.97041275e-05,2.49180525e+03
93.81000,4.60906833e-01,5.97076985e-05,2.49176107e+03
93.82000,4.60943153e-01,5.97112718e-05,2.49171687e+03
93.83000,4.60979467e-01,5.97148445e-05,2.49167268e+03
93.84000,4.61015745e-01,5.97184141e-05,2.49162853e+03
93.85000,4.61052045e-01,5.97219859e-05,2.49158437e+03
93.86000,4.61088337e-01,5.97255572e-05,2.49154022e+03
93.87000,4.61124622e-01,5.97291280e-05,2.49149609e+03
93.88000,4.61160873e-01,5.97326956e-05,2.49145200e+03
93.89000,4.61197144e-01,5.97362655e-05,2.49140789e+03
93.90000,4.61233408e-01,5.97398349e-05,2.49136379e+03
93.91000,4.61269666e-01,5.97434038e-05,2.49131970e+03
93.92000,4.61305888e-01,5.97469695e-05,2.49127567e+03
93.93000,4.61342132e-01,5.97505374e-05,2.49123161e+03
93.94000,4.61378368e-01,5.97541048e-05,2.49118756e+03
93.95000,4.61414570e-01,5.97576691e-05,2.49114356e+03
93.96000,4.61450792e-01,5.97612356e-05,2.49109954e+03
93.97000,4.61487008e-01,5.97648016e-05,2.49105554e+03
93.98000,4.61523216e-01,5.97683671e-05,2.49101154e+03
93.99000,4.61559390e-01,5.97719294e-05,2.49096760e+03
94.00000,4.61595585e-01,5.97754940e-05,2.49092363e+03
94.01000,4.61631773e-01,5.97790581e-05,2.49087968e+03
94.02000,4.61667926e-01,5.97826190e-05,2.49083577e+03
94.03000,4.61704100e-01,5.97861821e-05,2.49079184e+03
94.04000,4.61740266e-01,5.97897448e-05,2.49074792e+03
94.05000,4.61776426e-01,5.97933069e-05,2.49070402e+03
94.06000,4.61812552e-01,5.97968659e-05,2.49066017e+03
94.07000,4.61848698e-01,5.98004271e-05,2.49061629e+03
94.08000,4.61884837e-01,5.98039878e-05,2.49057243e+03
94.09000,4.61920941e-01,5.98075453e-05,2.49052861e+03
94.10000,4.61957066e-01,5.98111051e-05,2.49048477e+03
94.11000,4.61993184e-01,5.98146644e-05,2.49044095e+03
94.12000,4.62029296e-01,5.98182232e-05,2.49039713e+03
94.13000,4.62065373e-01,5.98217788e-05,2.49035337e+03
94.14000,4.62101470e-01,5.98253367e-05,2.49030958e+03
94.15000,4.62137560e-01,5.98288940e-05,2.49026581e+03
94.16000,4.62173644e-01,5.98324509e-05,2.49022205e+03
94.17000,4.62209693e-01,5.98360046e-05,2.49017834e+03
94.18000,4.62245763e-01,5.98395606e-05,2.49013460e+03
94.19000,4.62281826e-01,5.98431160e-05,2.49009088e+03
94.20000,4.62317854e-01,5.98466683e-05,2.49004720e+03
94.21000,4.62353903e-01,5.98502228e-05,2.49000351e+03
94.22000,4.62389945e-01,5.98537768e-05,2.48995983e+03
94.23000,4.62425980e-01,5.98573304e-05,2.48991616e+03
94.24000,4.62461981e-01,5.98608808e-05,2.48987253e+03
94.25000,4.62498002e-01,5.98644333e-05,2.48982889e+03
94.26000,4.62534017e-01,5.98679855e-05,2.48978526e+03
94.27000,4.62569997e-01,5.98715344e-05,2.48974167e+03
94.28000,4.62605998e-01,5.98750856e-05,2.48969806e+03
94.29000,4.62641991e-01,5.98786362e-05,2.48965447e+03
94.30000,4.62677978e-01,5.98821865e-05,2.48961089e+03
94.31000,4.62713931e-01,5.98857335e-05,2.48956736e+03
94.32000,4.62749904e-01,5.98892827e-05,2.48952380e+03
94.33000,4.62785870e-01,5.98928315e-05,2.48948026e+03
94.34000,4.62821802e-01,5.98963771e-05,2.48943677e+03
94.35000,4.62857754e-01,5.98999249e-05,2.48939325e+03
94.36000,4.62893700e-01,5.99034723e-05,2.48934975e+03
94.37000,4.62929638e-01,5.99070192e-05,2.48930626e+03
94.38000,4.62965543e-01,5.99105629e-05,2.48926281e+03
94.39000,4.63001468e-01,5.99141088e-05,2.48921935e+03
94.40000,4.63037386e-01,5.99176543e-05,2.48917590e+03
94.41000,4.63073297e-01,5.99211992e-05,2.48913246e+03
94.42000,4.63109174e-01,5.99247410e-05,2.48908906e+03
94.43000,4.63145071e-01,5.99282851e-05,2.48904565e+03
94.44000,4.63180962e-01,5.99318286e-05,2.48900225e+03
94.45000,4.63216818e-01,5.99353690e-05,2.48895889e+03
94.46000,4.63252695e-01,5.99389116e-05,2.48891552e+03
94.47000,4.63288565e-01,5.99424537e-05,2.48887216e+03
94.48000,4.63324428e-01,5.99459954e-05,2.48882881e+03
94.49000,4.63360257e-01,5.99495339e-05,2.48878550e+03
94.50000,4.63396106e-01,5.99530746e-05,2.48874218e+03
94.51000,4.63431949e-01,5.99566148e-05,2.48869887e+03
94.52000,4.63467757e-01,5.99601519e-05,2.48865560e+03
94.53000,4.63503586e-01,5.99636912e-05,2.48861232e+03
94.54000,4.63539408e-01,5.99672300e-05,2.48856904e+03
94.55000,4.63575224e-01,5.99707683e-05,2.48852578e+03
94.56000,4.63611005e-01,5.99743035e-05,2.48848257e+03
94.57000,4.63646806e-01,5.99778409e-05,2.48843933e+03
94.58000,4.63682601e-01,5.99813778e-05,2.48839611e+03
94.59000,4.63718361e-01,5.99849116e-05,2.48835293e+03
94.60000,4.63754142e-01,5.99884475e-05,2.48830973e+03
94.61000,4.63789917e-01,5.99919830e-05,2.48826655e+03
94.62000,4.63825684e-01,5.99955181e-05,2.48822338e+03
94.63000,4.63861417e-01,5.99990499e-05,2.48818025e+03
94.64000,4.63897171e-01,6.00025840e-05,2.48813711e+03
94.65000,4.63932918e-01,6.00061176e-05,2.48809397e+03
94.66000,4.63968658e-01,6.00096508e-05,2.48805085e+03
94.67000,4.64004364e-01,6.00131808e-05,2.48800777e+03
94.68000,4.64040091e-01,6.00167130e-05,2.48796468e+03
94.69000,4.64075810e-01,6.00202447e-05,2.48792160e+03
94.70000,4.64111496e-01,6.00237733e-05,2.48787856e+03
94.71000,4.64147202e-01,6.00273041e-05,2.48783550e+03
94.72000,4.64182901e-01,6.00308344e-05,2.48779245e+03
94.73000,4.64218594e-01,6.00343642e-05,2.48774942e+03
94.74000,4.64254252e-01,6.00378909e-05,2.48770643e+03
94.75000,4.64289931e-01,6.00414198e-05,2.48766343e+03
94.76000,4.64325603e-01,6.00449483e-05,2.48762043e+03
94.77000,4.64361241e-01,6.00484735e-05,2.48757748e+03
94.78000,4.64396900e-01,6.00520010e-05,2.48753451e+03
94.79000,4.64432551e-01,6.00555281e-05,2.48749156e+03
94.80000,4.64468196e-01,6.00590546e-05,2.48744861e+03
94.81000,4.64503807e-01,6.00625780e-05,2.48740571e+03
94.82000,4.64539439e-01,6.00661036e-05,2.48736279e+03
94.83000,4.64575063e-01,6.00696288e-05,2.48731989e+03
