"pressure [MPa]","density [g/ml]","viscosity [Pa*s]","enthalpy [kJ/kg]"
87.10000,4.34847791e-01,5.71945756e-05,2.52464117e+03
87.20000,4.35262702e-01,5.72338323e-05,2.52409952e+03
87.30000,4.35676789e-01,5.72730342e-05,2.52355952e+03
87.40000,4.36089989e-01,5.73121757e-05,2.52302127e+03
87.50000,4.36502339e-01,5.73512599e-05,2.52248470e+03
87.60000,4.36913839e-01,5.73902868e-05,2.52194981e+03
87.70000,4.37324493e-01,5.74292566e-05,2.52141659e+03
87.80000,4.37734334e-01,5.74681724e-05,2.52088500e+03
87.90000,4.38143302e-01,5.75070284e-05,2.52035512e+03
88.00000,4.38551431e-01,5.75458278e-05,2.51982688e+03
88.10000,4.38958724e-01,5.75845707e-05,2.51930030e+03
88.20000,4.39365182e-01,5.76232572e-05,2.51877535e+03
88.30000,4.39770840e-01,5.76618903e-05,2.51825200e+03
88.40000,4.40175637e-01,5.77004645e-05,2.51773031e+03
88.50000,4.40579608e-01,5.77389826e-05,2.51721025e+03
88.60000,4.40982755e-01,5.77774450e-05,2.51669180e+03
88.70000,4.41385079e-01,5.78158516e-05,2.51617496e+03
88.80000,4.41786615e-01,5.78542057e-05,2.51565968e+03
88.90000,4.42187304e-01,5.78925014e-05,2.51514604e+03
89.00000,4.42587177e-01,5.79307419e-05,2.51463399e+03
89.10000,4.42986239e-01,5.79689273e-05,2.51412351e+03
89.20000,4.43384491e-01,5.80070576e-05,2.51361462e+03
89.30000,4.43781967e-01,5.80451361e-05,2.51310726e+03
89.40000,4.44178607e-01,5.80831570e-05,2.51260149e+03
89.50000,4.44574445e-01,5.81211234e-05,2.51209729e+03
89.60000,4.44969483e-01,5.81590353e-05,2.51159464e+03
89.70000,4.45363724e-01,5.81968930e-05,2.51109353e+03
89.80000,4.45757200e-01,5.82346995e-05,2.51059392e+03
89.90000,4.46149853e-01,5.82724491e-05,2.51009589e+03
90.00000,4.46541715e-01,5.83101448e-05,2.50959938e+03
90.10000,4.46932790e-01,5.83477869e-05,2.50910439e+03
90.20000,4.47323080e-01,5.83853755e-05,2.50861091e+03
90.30000,4.47712616e-01,5.84229135e-05,2.50811891e+03
90.40000,4.48101342e-01,5.84603954e-05,2.50762845e+03
90.50000,4.48489290e-01,5.84978242e-05,2.50713948e+03
90.60000,4.48876462e-01,5.85352000e-05,2.50665200e+03
90.70000,4.49262860e-01,5.85725230e-05,2.50616601e+03
90.80000,4.49648517e-01,5.86097961e-05,2.50568146e+03
90.90000,4.50033376e-01,5.86470139e-05,2.50519842e+03
91.00000,4.50417468e-01,5.86841792e-05,2.50471685e+03
91.10000,4.50800796e-01,5.87212923e-05,2.50423674e+03
91.20000,4.51183363e-01,5.87583533e-05,2.50375808e+03
91.30000,4.51565199e-01,5.87953652e-05,2.50328084e+03
91.40000,4.51946250e-01,5.88323223e-05,2.50280507e+03
91.50000,4.52326546e-01,5.88692278e-05,2.50233075e+03
91.60000,4.52706089e-01,5.89060818e-05,2.50185786e+03
91.70000,4.53084883e-01,5.89428843e-05,2.50138639e+03
91.80000,4.53462958e-01,5.89796384e-05,2.50091631e+03
91.90000,4.53840259e-01,5.90163386e-05,2.50044768e+03
92.00000,4.54216817e-01,5.90529878e-05,2.49998046e+03
92.10000,4.54592634e-01,5.90895861e-05,2.49951465e+03
92.20000,4.54967713e-01,5.91261338e-05,2.49905023e+03
92.30000,4.55342084e-01,5.91626337e-05,2.49858717e+03
92.40000,4.55715693e-01,5.91990804e-05,2.49812554e+03
92.50000,4.56088571e-01,5.92354768e-05,2.49766529e+03
92.60000,4.56460719e-01,5.92718231e-05,2.49720641e+03
92.70000,4.56832141e-01,5.93081194e-05,2.49674891e+03
92.80000,4.57202866e-01,5.93443686e-05,2.49629273e+03
92.90000,4.57572841e-01,5.93805653e-05,2.49583796e+03
93.00000,4.57942095e-01,5.94167125e-05,2.49538453e+03
93.10000,4.58310632e-01,5.94528102e-05,2.49493246e+03
93.20000,4.58678453e-01,5.94888587e-05,2.49448174e+03
93.30000,4.59045589e-01,5.95248607e-05,2.49403231e+03
93.40000,4.59411986e-01,5.95608110e-05,2.49358426e+03
93.50000,4.59777673e-01,5.95967124e-05,2.49313753e+03
93.60000,4.60142655e-01,5.96325651e-05,2.49269213e+03
93.70000,4.60506931e-01,5.96683692e-05,2.49224805e+03
93.80000,4.60870534e-01,5.97041275e-05,2.49180525e+03
93.90000,4.61233408e-01,5.97398349e-05,2.49136379e+03
94.00000,4.61595585e-01,5.97754940e-05,2.49092363e+03
94.10000,4.61957066e-01,5.98111051e-05,2.49048477e+03
94.20000,4.62317854e-01,5.98466683e-05,2.49004720e+03
94.30000,4.62677978e-01,5.98821865e-05,2.48961089e+03
94.40000,4.63037386e-01,5.99176543e-05,2.48917590e+03
94.50000,4.63396106e-01,5.99530746e-05,2.48874218e+03
94.60000,4.63754142e-01,5.99884475e-05,2.48830973e+03
94.70000,4.64111496e-01,6.00237733e-05,2.48787856e+03
94.80000,4.64468196e-01,6.00590546e-05,2.48744861e+03
94.90000,4.64824191e-01,6.00942863e-05,2.48701996e+03
95.00000,4.65179510e-01,6.01294712e-05,2.48659255e+03
95.10000,4.65534155e-01,6.01646095e-05,2.48616640e+03
95.20000,4.65888128e-01,6.01997012e-05,2.48574149e+03
95.30000,4.66241458e-01,6.02347491e-05,2.48531779e+03
95.40000,4.66594094e-01,6.02697482e-05,2.48489535e+03
95.50000,4.66946064e-01,6.03047010e-05,2.48447414e+03
95.60000,4.67297372e-01,6.03396079e-05,2.48405416e+03
95.70000,4.67648017e-01,6.03744689e-05,2.48363540e+03
95.80000,4.67998031e-01,6.04092869e-05,2.48321782e+03
95.90000,4.68347360e-01,6.04440565e-05,2.48280148e+03
96.00000,4.68696035e-01,6.04787808e-05,2.48238635e+03
96.10000,4.69044056e-01,6.05134596e-05,2.48197242e+03
96.20000,4.69391427e-01,6.05480933e-05,2.48155968e+03
96.30000,4.69738176e-01,6.05826846e-05,2.48114811e+03
96.40000,4.70084251e-01,6.06172282e-05,2.48073775e+03
96.50000,4.70429682e-01,6.06517271e-05,2.48032858e+03
96.60000,4.70774470e-01,6.06861813e-05,2.47992059e+03
96.70000,4.71118618e-01,6.07205909e-05,2.47951377e+03
96.80000,4.71462153e-01,6.07549588e-05,2.47910808e+03
96.90000,4.71805025e-01,6.07892797e-05,2.47870360e+03
97.00000,4.72147263e-01,6.08235565e-05,2.47830027e+03
97.10000,4.72488868e-01,6.08577893e-05,2.47789810e+03
97.20000,4.72829843e-01,6.08919782e-05,2.47749708e+03
97.30000,4.73170216e-01,6.09261259e-05,2.47709718e+03
97.40000,4.73509936e-01,6.09602274e-05,2.47669845e+03
97.50000,4.73849031e-01,6.09942854e-05,2.47630086e+03
97.60000,4.74187504e-01,6.10283000e-05,2.47590441e+03
97.70000,4.74525357e-01,6.10622713e-05,2.47550908e+03
97.80000,4.74862616e-01,6.10962021e-05,2.47511485e+03
97.90000,4.75199233e-01,6.11300873e-05,2.47472177e+03
98.00000,4.75535236e-01,6.11639297e-05,2.47432981e+03
98.10000,4.75870626e-01,6.11977293e-05,2.47393896e+03
98.20000,4.76205405e-01,6.12314863e-05,2.47354922e+03
98.30000,4.76539600e-01,6.12652034e-05,2.47316055e+03
98.40000,4.76873164e-01,6.12988755e-05,2.47277301e+03
98.50000,4.77206122e-01,6.13325055e-05,2.47238657e+03
98.60000,4.77538477e-01,6.13660933e-05,2.47200122e+03
98.70000,4.77870232e-01,6.13996391e-05,2.47161696e+03
98.80000,4.78201412e-01,6.14331456e-05,2.47123376e+03
98.90000,4.78531969e-01,6.14666078e-05,2.47085166e+03
99.00000,4.78861932e-01,6.15000284e-05,2.47047064e+03
99.10000,4.79191300e-01,6.15334075e-05,2.47009069e+03
99.20000,4.79520077e-01,6.15667452e-05,2.46971181e+03
99.30000,4.79848289e-01,6.16000442e-05,2.46933396e+03
99.40000,4.80175889e-01,6.16332996e-05,2.46895720e+03
99.50000,4.80502902e-01,6.16665139e-05,2.46858150e+03
99.60000,4.80829331e-01,6.16996874e-05,2.46820685e+03
99.70000,4.81155178e-01,6.17328201e-05,2.46783324e+03
99.80000,4.81480469e-01,6.17659147e-05,2.46746066e+03
99.90000,4.81805156e-01,6.17989663e-05,2.46708914e+03
100.00000,4.82129267e-01,6.18319775e-05,2.46671865e+03
